source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
MES,05-10-2025,A,MCH-022,OP-0110,ACP-119,LOT-414637,64,55,60,18,6,2963,10,3,68,46,33,77,91,2,19,0
MES,28-07-2025,C,MCH-019,OP-0138,ACP-113,LOT-645621,73,69,16,13,42,3566,10,3,62,65,32,44,66,2,38,1
MES,30-08-2025,B,MCH-001,OP-0179,ACP-102,LOT-986943,113,109,17,4,55,3311,9,3,61,43,36,59,61,2,13,0
MES,27-09-2025,B ,MCH-014,OP-0123,ACP-105,LOT-509180,73,61,59,6,0,1830,10,4,64,57,25,55,87,6,47,1
MES,31-12-2025,A,MCH-014,OP-0103,ACP-108,LOT-264056,97,92,17,27,69,1881,10,2,72,37,36,76,44,3,13,0
MES,02-01-2026,A,MCH-002,OP-0104,ACP-101,LOT-431419,78,68,48,14,57,3587,10,4,74,58,36,64,76,5,14,1
MES,22-09-2025,C,MCH-015,OP-0021,ACP-101,LOT-214599,49,45,32,14,0,3357,11,3,75,25,38,42,69,1,12,0
MES,09-09-2025,C,MCH-012,OP-0002,ACP-119,LOT-524788,88,81,18,10,54,1585,10,1,68,77,30,73,98,5,6,1
MES,23-10-2025,B,MCH-015,,ACP-120,LOT-756074,75,72,15,14,50,3605,8,5,72,50,27,41,90,1,0,0
MES,13-01-2026,A,MCH-007,OP-0163,ACP-111,LOT-131979,67,63,29,1,52,3755,10,5,67,19,31,85,103,0,4,0
MES,26-01-2026,A,MCH-006,OP-0143,ACP-119,LOT-799690,117,114,11,16,77,2248,13,2,52,43,36,58,104,1,24,0
MES,18-08-2025,C,MCH-017,OP-0047,ACP-114,LOT-305706,110,101,23,14,22,3619,12,2,66,42,29,85,49,6,38,1
MES,10-08-2025,B,MCH-016,OP-0077,ACP-101,LOT-705045,68,64,23,40,34,1228,7,3,65,44,26,48,78,2,3,0
MES,29-11-2025,B,MCH-004,OP-0088,ACP-115,LOT-833945,89,77,72,13,0,3479,10,1,59,48,35,46,46,3,37,1
MES,03-09-2025,B,MCH-005,OP-0045,ACP-101,LOT-798575,106,102,24,26,61,3342,11,5,63,44,39,84,71,1,2,0
MES,12-08-2025,B,MCH-013,OP-0077,ACP-117,LOT-702892,49,43,32,3,58,3708,10,3,69,42,38,74,68,4,57,1
MES,07-07-2025,B,MCH-019,OP-0063,ACP-108,LOT-724348,52,46,44,22,69,3334,9,5,58,38,30,75,43,1,2,0
MES,25-09-2025,B,MCH-005,OP-0126,ACP-103,LOT-268858,90,83,30,14,0,3690,10,2,62,62,25,46,41,3,9,0
MES,23-09-2025,C,MCH-005,OP-0137,ACP-106,LOT-222193,124,119,16,15,56,3679,10,3,82,66,39,82,65,2,6,0
MES,30-10-2025,C,MCH-018,OP-0018,ACP-114,LOT-443127,123,113,16,15,58,3153,9,5,54,49,31,81,44,7,22,0
MES,13-08-2025,C,MCH-016,OP-0084,ACP-117,LOT-647399,83,78,10,29,0,1203,11,3,66,52,33,54,64,5,15,1
MES,01-12-2025,B,MCH-020,OP-0179,ACP-112,LOT-656348,104,98,28,15,59,3212,10,3,58,39,27,63,64,3,4,0
MES,24-11-2025,B,MCH-018,OP-0157,ACP-104,LOT-799188,86,83,14,4,38,3602,9,4,61,53,38,52,73,2,14,0
MES,08-10-2025,C,MCH-021,OP-0143,ACP-119,LOT-377646,121,115,32,6,0,2577,11,2,66,55,29,78,106,2,0,0
MES,08-08-2025,C,MCH-005,OP-0133,ACP-116,LOT-878964,93,88,4,20,42,3282,8,2,59,49,25,57,80,4,20,0
MES,17-10-2025,B,MCH-006,OP-0001,ACP-109,LOT-504232,120,107,21,17,0,2466,9,1,73,57,29,79,86,8,15,1
MES,23-11-2025,B,MCH-006,OP-0176,ACP-112,LOT-321611,75,68,52,3,0,2363,9,4,80,56,34,74,59,0,16,0
MES,19-09-2025,C,MCH-002,OP-0133,ACP-120,LOT-761874,124,121,13,17,35,3400,,4,76,39,39,48,85,1,18,0
MES,26-08-2025,B,MCH-018,OP-0160,ACP-108,LOT-214687,106,97,59,1,20,3349,9,4,77,66,39,54,42,2,2,0
MES,17-10-2025,C,MCH-015,OP-0164,ACP-101,LOT-464780,110,106,22,16,71,3584,7,3,56,50,29,79,75,1,3,0
MES,15-09-2025,A,MCH-002,OP-0046,ACP-103,LOT-802980,46,44,17,4,28,3748,9,1,66,72,33,50,38,0,5,0
MES,25-09-2025,B,MCH-005,OP-0003,ACP-113,LOT-793995,113,108,21,9,49,3560,10,0,72,57,25,46,57,2,11,0
MES,14-09-2025,B,MCH-005,OP-0119,ACP-120,LOT-330893,58,57,11,7,40,3804,11,7,76,76,38,58,106,0,0,0
MES,04-09-2025,A,MCH-009,OP-0083,ACP-115,LOT-249896,124,112,26,27,58,1708,12,4,84,66,35,56,49,7,42,1
MES,02-12-2025,C,MCH-011,OP-0004,ACP-113,LOT-128736,61,54,37,16,0,2886,11,3,78,55,35,60,79,3,4,0
MES,07-10-2025,B,MCH-007,OP-0049,ACP-107,LOT-180438,115,103,66,25,29,3414,10,3,76,43,38,38,70,3,0,0
MES,09-10-2025,A,MCH-021,OP-0179,ACP-109,LOT-842691,99,93,29,41,17,2444,9,1,92,44,25,50,93,2,0,0
MES,18-11-2025,C,MCH-005,OP-0066,ACP-101,LOT-805242,78,71,30,13,45,3931,12,2,69,58,34,74,75,4,7,0
MES,16-09-2025,C,MCH-013,OP-0047,ACP-108,LOT-555391,120,115,14,27,31,4005,9,5,65,54,25,75,35,3,7,0
MES,22-07-2025,C,MCH-010,OP-0118,ACP-113,LOT-613098,77,69,44,5,1,3220,9,4,70,45,34,38,77,3,0,0
MES,31-12-2025,B,MCH-009,OP-0120,ACP-119,LOT-393969,50,47,17,25,10,1818,9,2,60,62,36,76,96,1,7,0
MES,12-07-2025,C,MCH-019,OP-0060,ACP-119,LOT-272841,51,46,24,4,80,3431,8,2,69,53,27,51,91,4,1,0
MES,31-10-2025,B,MCH-022,OP-0153,ACP-117,LOT-110286,117,109,16,12,0,3327,9,2,53,62,39,47,72,5,43,1
MES,27-08-2025,B,MCH-001,OP-0105,ACP-101,LOT-704694,77,73,6,17,47,3159,10,3,63,40,37,44,81,4,5,0
MES,15-08-2025,A,MCH-011,OP-0029,ACP-117,LOT-131794,114,104,26,19,65,2959,11,6,67,64,31,46,72,6,52,1
MES,10-07-2025,B,MCH-003,OP-0059,ACP-105,LOT-194523,46,40,38,1,42,2635,9,3,77,58,31,79,81,3,0,0
MES,10-01-2026,C,MCH-010,OP-0153,ACP-113,LOT-813360,51,45,39,3,91,3012,8,2,78,66,29,40,78,3,9,0
MES,01-10-2025,B,MCH-014,OP-0017,ACP-119,LOT-624547,128,117,17,18,55,1696,8,3,59,64,32,74,95,7,25,1
MES,12-09-2025,B,MCH-010,OP-0003,ACP-118,LOT-540734,57,55,15,8,35,3184,10,3,87,51,36,45,77,1,5,0
MES,07-12-2025,C,MCH-007,OP-0119,ACP-114,LOT-296556,103,96,31,2,6,3871,10,2,69,50,37,55,60,3,2,0
MES,09-07-2025,B,MCH-007,,ACP-106,LOT-234749,74,72,2,11,36,3694,9,4,70,73,25,85,72,3,5,0
MES,30-10-2025,a,MCH-007,OP-0046,ACP-111,LOT-519849,87,82,38,11,46,3831,9,5,53,49,31,81,90,0,12,0
MES,15-10-2025,C,MCH-008,OP-0085,ACP-115,LOT-422654,54,51,18,14,22,2085,10,3,62,61,32,71,51,2,0,0
MES,27-10-2025,C,MCH-009,OP-0034,ACP-111,LOT-580703,67,63,16,17,0,2068,11,2,77,47,32,64,99,3,12,0
MES,27-07-2025,C,MCH-016,OP-0068,ACP-109,LOT-248774,109,102,17,17,0,1190,9,2,70,30,25,45,89,4,9,0
MES,21-01-2026,C,MCH-003,OP-0043,ACP-109,LOT-308300,90,84,29,4,28,2450,10,1,69,37,37,67,86,3,4,0
MES,21-08-2025,C,MCH-001,OP-0106,ACP-112,LOT-201593,87,86,5,8,0,3700,11,3,70,57,39,61,64,0,4,0
MES,23-11-2025,C,MCH-012,OP-0122,ACP-101,LOT-482031,125,121,25,21,5,1542,9,3,55,60,34,74,75,1,7,0
MES,08-12-2025,B,MCH-015,OP-0165,ACP-120,LOT-348676,79,74,22,7,0,3302,10,2,67,57,28,82,108,2,59,1
MES,12-09-2025,A,MCH-006,OP-0013,ACP-103,LOT-301114,113,105,30,8,51,2344,10,5,81,66,36,45,35,4,9,0
MES,29-07-2025,B,MCH-005,OP-0059,ACP-120,LOT-594557,106,100,40,3,62,3851,8,4,78,57,39,76,96,1,0,0
MES,02-09-2025,C,MCH-014,OP-0048,ACP-101,LOT-547671,84,75,10,12,25,1795,10,1,67,43,38,70,76,9,3,1
MES,21-12-2025,B,MCH-009,OP-0105,ACP-111,LOT-289005,69,64,35,16,86,1870,10,1,82,59,26,83,85,1,0,0
MES,11-01-2026,C,MCH-017,OP-0096,ACP-109,LOT-729128,75,66,29,8,69,3258,10,2,57,54,28,41,87,8,0,1
MES,18-01-2026,A,MCH-004,OP-0158,ACP-112,LOT-409303,119,112,47,1,39,3531,8,5,59,45,38,74,55,1,0,0
MES,18-08-2025,B,MCH-003,OP-0166,ACP-109,LOT-407228,70,67,17,2,18,2609,10,4,85,58,29,85,101,2,7,0
MES,08-11-2025,B,MCH-013,OP-0140,ACP-118,LOT-530137,100,97,20,20,10,3396,11,5,73,53,25,81,62,1,16,0
MES,02-08-2025,B,MCH-009,OP-0036,ACP-101,LOT-225142,55,51,17,7,42,1856,12,3,65,45,29,69,72,4,14,0
MES,30-11-2025,A,MCH-017,OP-0008,ACP-120,LOT-478026,74,71,20,11,17,3449,11,3,68,50,31,71,86,1,0,0
MES,28-09-2025,A,MCH-012,OP-0162,ACP-114,LOT-624156,124,120,29,19,41,1530,9,2,61,69,27,37,56,0,0,0
MES,01-12-2025,C,MCH-008,OP-0170,ACP-116,LOT-215764,90,84,16,14,44,2048,10,4,71,69,27,63,92,4,34,1
MES,25-11-2025,B,MCH-004,OP-0046,ACP-103,LOT-608405,114,110,11,8,14,3622,9,3,70,54,30,65,42,2,0,0
MES,30-01-2026,A,MCH-004,OP-0009,ACP-102,LOT-134979,67,57,37,16,60,3620,10,3,68,53,31,43,81,7,43,1
MES,14-10-2025,A,MCH-017,OP-0123,ACP-108,LOT-643137,109,104,16,22,14,3343,9,5,58,35,36,82,36,3,12,0
MES,12-09-2025,B,MCH-005,OP-0106,ACP-107,LOT-131912,128,120,11,11,23,3344,8,3,70,73,36,45,70,5,42,1
MES,22-10-2025,A,MCH-012,OP-0160,ACP-116,LOT-257576,123,106,60,10,0,1608,9,5,63,64,35,49,83,8,21,1
MES,05-08-2025,C,MCH-018,OP-0104,ACP-118,LOT-415160,82,80,6,24,13,3399,11,1,59,61,38,49,71,2,0,0
MES,25-07-2025,C,MCH-020,OP-0137,ACP-109,LOT-653162,102,93,45,16,98,3424,10,6,79,25,30,77,93,4,3,0
MES,20-10-2025,A,MCH-006,OP-0142,ACP-116,LOT-746921,121,115,41,12,0,2537,10,3,88,53,31,76,72,1,12,0
MES,25-12-2025,B,MCH-003,OP-0002,ACP-102,LOT-522034,114,112,13,8,37,2704,10,4,86,51,32,62,84,0,5,0
MES,23-10-2025,A,MCH-018,OP-0027,ACP-115,LOT-218129,128,124,17,9,6,3321,10,4,74,60,27,41,48,1,11,0
MES,16-12-2025,A,MCH-016,OP-0141,ACP-102,LOT-448733,47,45,17,3,0,1232,10,3,66,47,35,62,62,1,5,0
MES,08-08-2025,C,MCH-008,OP-0033,ACP-114,LOT-808281,90,87,22,0,42,2113,10,4,67,49,25,57,52,0,8,0
MES,05-10-2025,B,MCH-014,OP-0038,ACP-108,LOT-181285,112,108,5,11,3,1831,10,4,72,59,33,77,40,3,0,0
MES,09-11-2025,C,MCH-005,OP-0136,ACP-109,LOT-744106,107,104,9,7,33,3584,12,2,64,43,39,84,79,2,1,0
MES,13-09-2025,A,MCH-016,OP-0037,ACP-106,LOT-447196,58,55,10,7,57,1276,10,2,80,45,31,44,56,2,0,0
MES,04-07-2025,A,MCH-017,OP-0027,ACP-109,LOT-103549,93,89,11,19,30,3518,10,3,50,54,34,77,85,3,11,0
MES,16-07-2025,B,MCH-007,OP-0003,ACP-118,LOT-725127,59,58,11,15,33,3841,10,3,65,68,26,82,66,0,4,0
MES,16-01-2026,B,MCH-011,OP-0085,ACP-117,LOT-124073,52,47,31,7,0,2809,10,5,75,62,28,76,72,3,0,0
MES,08-11-2025,C,MCH-008,OP-0115,ACP-107,LOT-432685,54,51,20,6,47,2089,9,4,60,65,25,81,60,1,10,0
MES,26-08-2025,A,MCH-001,OP-0132,ACP-106,LOT-275529,125,122,6,8,15,3387,10,3,66,53,39,54,81,1,14,0
MES,25-08-2025,C,MCH-003,OP-0164,ACP-111,LOT-625588,68,65,23,10,0,2513,9,4,73,70,37,72,94,0,0,0
MES,09-07-2025,C,MCH-022,OP-0118,ACP-114,LOT-150508,83,79,10,18,51,3288,10,1,82,31,25,85,56,3,10,0
MES,20-01-2026,B,MCH-011,OP-0137,ACP-104,LOT-181944,66,65,10,2,62,3076,9,2,56,76,34,79,87,0,4,0
MES,24-07-2025,B,MCH-004,OP-0038,ACP-115,LOT-578208,120,114,46,27,74,3533,10,3,56,78,34,55,41,1,0,0
MES,11-12-2025,B,MCH-001,OP-0062,ACP-119,LOT-994542,120,118,6,18,98,3571,10,4,60,58,26,48,91,1,22,0
MES,21-08-2025,A,MCH-008,OP-0055,ACP-117,LOT-135664,100,90,33,15,49,2002,10,3,54,62,39,61,79,6,33,1
MES,11-09-2025,C,MCH-022,OP-0012,ACP-111,LOT-514672,115,107,48,13,40,3008,8,5,55,52,25,58,88,2,8,0
MES,28-08-2025,B,MCH-009,OP-0175,ACP-107,LOT-822380,53,51,4,22,60,1934,10,4,59,50,38,45,66,3,1,0
MES,25-12-2025,C,MCH-022,OP-0044,ACP-107,LOT-361678,129,124,17,16,0,3115,10,3,79,45,32,62,63,2,4,0
MES,08-07-2025,B,MCH-011,OP-0081,ACP-115,LOT-543665,80,70,56,8,0,2842,9,3,65,51,33,77,55,4,7,0
MES,14-09-2025,B,MCH-017,OP-0065,ACP-110,LOT-854814,79,74,23,11,5,3335,11,4,68,59,38,58,57,3,0,0
MES,30-08-2025,C,MCH-018,OP-0009,ACP-103,LOT-755158,61,57,26,14,67,3539,8,3,59,57,36,59,36,1,20,0
MES,28-08-2025,B,MCH-001,OP-0163,ACP-114,LOT-363890,119,116,9,20,0,3416,11,5,74,76,38,45,67,1,13,0
MES,11-08-2025,C,MCH-001,OP-0040,ACP-103,LOT-775631,59,51,33,2,38,3059,10,2,85,53,32,74,36,7,24,1
MES,13-01-2026,A,MCH-021,OP-0019,ACP-120,LOT-708189,117,110,17,6,42,2512,7,3,60,34,31,85,94,4,5,0
MES,20-09-2025,C,MCH-021,OP-0062,ACP-109,LOT-556087,105,99,22,28,31,2715,10,4,84,72,27,49,79,3,0,0
MES,28-09-2025,C,MCH-003,OP-0026,ACP-107,LOT-497018,110,105,10,12,0,2398,9,3,71,37,27,37,62,4,14,0
MES,21-09-2025,B ,MCH-015,OP-0180,ACP-102,LOT-932825,47,45,8,27,34,3512,9,2,68,45,32,48,65,3,11,0
MES,27-01-2026,B,MCH-021,OP-0035,ACP-104,LOT-886851,107,102,21,42,7,2698,9,3,72,55,31,44,78,3,3,0
MES,11-09-2025,C,MCH-021,OP-0055,ACP-119,LOT-991215,127,118,2,7,82,2666,10,4,72,57,25,58,103,7,21,1
MES,12-09-2025,A,MCH-007,OP-0049,ACP-111,LOT-707844,78,69,29,0,62,4015,9,3,85,35,36,45,75,7,32,1
MES,09-09-2025,C,MCH-018,OP-0005,ACP-119,LOT-423292,83,79,19,9,8,2995,8,2,73,43,30,73,106,2,6,0
MES,09-09-2025,A,MCH-015,OP-0003,ACP-120,LOT-198654,54,51,10,23,84,3855,11,4,73,34,30,73,104,3,4,0
MES,20-07-2025,A,MCH-021,OP-0093,ACP-101,LOT-213277,86,85,7,24,34,2645,10,4,64,60,39,44,82,0,16,0
MES,07-11-2025,B,MCH-004,OP-0042,ACP-108,LOT-956073,102,92,32,35,0,3987,9,4,76,66,34,71,40,6,56,1
MES,06-07-2025,A,MCH-014,OP-0016,ACP-117,LOT-426913,70,61,43,12,19,1693,9,4,59,37,34,46,70,5,6,0
MES,18-08-2025,B,MCH-001,OP-0053,ACP-110,LOT-199397,108,104,2,17,79,3124,11,6,69,64,29,85,65,3,5,0
MES,13-08-2025,C,MCH-008,OP-0050,ACP-111,LOT-301018,52,50,6,5,0,2023,8,4,94,63,33,54,76,2,0,0
MES,01-09-2025,A,MCH-001,OP-0077,ACP-112,LOT-118793,102,92,61,13,20,3385,10,2,46,44,32,67,65,2,15,0
MES,10-12-2025,C,MCH-010,OP-0179,ACP-115,LOT-577904,95,92,18,12,0,3288,9,4,70,28,38,73,45,0,6,0
MES,06-11-2025,A,MCH-018,OP-0056,ACP-119,LOT-631857,64,60,20,1,0,3680,9,2,70,39,27,83,102,2,11,0
MES,30-01-2026,C,MCH-015,OP-0127,ACP-118,LOT-440548,74,74,2,18,0,3526,9,3,66,45,31,43,66,0,15,0
MES,14-09-2025,C,MCH-007,,ACP-113,LOT-769709,65,61,23,7,0,3769,9,1,66,71,38,58,76,2,2,0
MES,16-01-2026,B,MCH-010,OP-0010,ACP-112,LOT-532403,98,88,56,5,0,3267,10,3,69,51,28,76,53,3,0,0
MES,10-07-2025,C,MCH-009,,ACP-108,LOT-963944,99,93,24,15,83,1855,10,4,66,40,31,79,34,3,26,0
MES,17-10-2025,C,MCH-017,OP-0081,ACP-103,LOT-786868,92,83,41,16,21,3457,9,3,70,54,29,79,41,4,11,0
MES,19-12-2025,C,MCH-006,OP-0092,ACP-115,LOT-167773,61,57,19,12,49,2437,10,2,64,37,29,47,55,3,4,0
MES,23-10-2025,B,MCH-003,OP-0031,ACP-101,LOT-346618,63,60,5,31,60,2613,11,1,86,58,27,41,82,3,48,1
MES,17-01-2026,B,MCH-012,OP-0084,ACP-114,LOT-778803,113,107,3,28,0,1674,8,6,66,40,35,64,57,5,4,0
MES,06-09-2025,C,MCH-019,OP-0023,ACP-110,LOT-583726,84,82,7,5,0,3440,10,3,73,42,31,81,63,1,9,0
MES,08-07-2025,A,MCH-011,OP-0171,ACP-116,LOT-777896,82,73,23,28,49,2715,9,2,,57,33,77,81,7,36,1
MES,14-12-2025,C,MCH-005,OP-0106,ACP-119,LOT-401644,71,64,45,30,0,3623,9,4,76,73,32,79,101,2,6,0
MES,15-07-2025,A,MCH-002,OP-0007,ACP-112,LOT-134326,124,118,22,11,46,3482,10,6,75,78,29,65,58,3,4,0
MES,12-12-2025,C,MCH-021,OP-0092,ACP-112,LOT-806463,65,60,11,13,81,2545,9,4,72,40,27,78,59,6,20,1
MES,05-12-2025,A,MCH-017,OP-0167,ACP-110,LOT-806525,110,107,1,12,0,3398,8,0,59,45,33,78,57,2,8,0
MES,29-12-2025,A,MCH-004,OP-0134,ACP-108,LOT-675582,110,106,26,6,10,3538,11,6,61,58,36,45,38,0,1,0
MES,11-10-2025,C,MCH-002,OP-0050,ACP-102,LOT-463929,65,60,9,7,15,3430,11,1,83,66,31,73,71,6,11,0
MES,09-01-2026,C,MCH-003,OP-0161,ACP-101,LOT-107654,46,43,7,25,4,2294,8,3,61,26,35,46,77,6,13,1
MES,06-08-2025,C,MCH-009,OP-0034,ACP-115,LOT-755067,66,57,38,16,1,1997,8,2,74,53,37,83,46,7,58,1
MES,02-10-2025,C,MCH-018,OP-0045,ACP-119,LOT-694045,67,62,12,7,5,3316,10,2,60,46,33,46,94,5,11,0
MES,27-07-2025,B,MCH-004,OP-0028,ACP-102,LOT-700892,108,106,12,3,21,3542,9,3,77,29,25,45,73,1,11,0
MES,12-12-2025,A,MCH-019,OP-0167,ACP-107,LOT-253145,90,85,14,4,28,3639,11,1,62,36,27,78,60,3,24,0
MES,01-12-2025,A,MCH-001,OP-0130,ACP-113,LOT-758096,81,76,34,10,55,3593,10,3,59,45,27,63,75,1,6,0
MES,21-12-2025,B,MCH-017,OP-0094,ACP-115,LOT-752025,85,76,22,21,21,3661,,4,62,53,26,83,46,7,44,1
MES,12-12-2025,A,MCH-007,OP-0121,ACP-115,LOT-871733,125,118,2,3,61,3875,9,2,63,64,27,78,49,6,31,1
MES,05-09-2025,C,MCH-022,,ACP-114,LOT-610604,124,122,2,21,1,3369,10,1,72,56,31,55,51,2,46,1
MES,15-07-2025,A,MCH-011,OP-0013,ACP-102,LOT-758388,47,45,14,14,0,3261,8,3,69,63,29,65,78,0,14,0
MES,16-01-2026,A,MCH-006,OP-0153,ACP-106,LOT-461334,116,104,25,13,11,2365,11,3,58,52,28,76,74,8,32,1
MES,14-10-2025,A,MCH-006,OP-0174,ACP-110,LOT-727006,75,71,17,22,38,2098,10,2,68,44,36,82,53,2,6,0
MES,21-07-2025,A,MCH-019,OP-0007,ACP-102,LOT-724659,108,101,15,20,52,3377,9,2,58,50,25,45,75,5,13,0
MES,16-01-2026,A,MCH-009,OP-0010,ACP-107,LOT-801630,128,116,19,2,73,1946,11,4,74,60,28,76,75,8,21,1
MES,30-01-2026,B,MCH-008  ,OP-0101,ACP-108,LOT-870933,88,84,17,1,32,1958,12,4,75,64,31,43,36,2,0,0
MES,04-10-2025,A,MCH-017,OP-0008,ACP-120,LOT-102867,98,96,1,10,48,3809,10,2,68,50,36,78,88,2,0,0
MES,13-12-2025,B,MCH-012,OP-0130,ACP-107,LOT-800868,81,72,42,16,70,1582,10,2,70,41,28,72,71,5,4,0
MES,08-07-2025,C,MCH-015,OP-0171,ACP-120,LOT-813233,51,47,7,26,0,3557,9,3,84,56,33,77,84,5,7,0
MES,21-07-2025,B,MCH-010,OP-0051,ACP-115,LOT-590840,48,45,21,13,15,3365,10,2,67,58,25,45,45,2,26,0
MES,29-08-2025,B,MCH-002,OP-0053,ACP-114,LOT-567666,75,68,27,29,119,3588,8,3,60,67,26,56,50,4,5,0
MES,19-11-2025,B,MCH-001,OP-0156,ACP-117,LOT-750424,114,108,13,5,52,3464,10,5,73,44,37,54,72,4,6,0
MES,29-07-2025,A,MCH-001,OP-0065,ACP-117,LOT-509760,74,68,6,7,40,3590,10,3,58,44,39,76,64,7,40,1
MES,08-07-2025,A,MCH-013,OP-0044,ACP-105,LOT-472522,81,79,4,9,53,3352,12,2,,61,33,77,86,2,11,0
MES,21-11-2025,C,MCH-012,OP-0016,ACP-109,LOT-823021,90,80,71,4,0,1564,8,4,63,47,29,79,80,1,8,0
MES,13-12-2025,B,MCH-017,,ACP-111,LOT-810122,72,69,24,24,0,3667,9,3,62,47,28,72,99,1,1,0
MES,06-12-2025,A,MCH-020,OP-0167,ACP-120,LOT-286246,86,80,45,16,0,3141,11,3,66,67,35,37,88,0,0,0
MES,19-12-2025,B,MCH-004,OP-0015,ACP-101,LOT-846145,96,87,37,7,37,3807,10,4,76,36,29,47,69,5,3,0
MES,20-12-2025,C,MCH-022,OP-0145,ACP-110,LOT-393842,117,109,40,24,9,2987,10,4,78,77,31,36,51,2,0,0
MES,07-11-2025,B,MCH-021,OP-0029,ACP-105,LOT-223564,109,105,14,9,25,2341,9,3,76,45,34,71,94,2,45,1
MES,20-10-2025,B,MCH-014,OP-0025,ACP-105,LOT-890572,114,103,53,23,11,1832,9,3,71,62,31,76,95,4,7,0
MES,01-01-2026,C,MCH-012,OP-0069,ACP-116,LOT-314227,89,80,37,34,0,1657,8,6,66,51,31,53,94,5,24,1
MES,13-09-2025,B,MCH-004,OP-0079,ACP-105,LOT-282671,104,100,19,13,53,3507,9,5,47,55,31,44,79,1,18,0
MES,22-07-2025,B,MCH-004,OP-0154,ACP-116,LOT-342989,57,51,24,24,0,3614,9,4,71,49,34,38,83,5,15,0
MES,09-12-2025,A,MCH-001,OP-0126,ACP-120,LOT-542390,57,54,15,36,0,3563,10,3,48,62,26,38,115,2,27,1
MES,29-08-2025,A,MCH-015,OP-0027,ACP-116,LOT-249473,123,118,19,16,0,3395,9,2,51,48,26,56,82,3,0,0
MES,27-01-2026,C,MCH-010,OP-0106,ACP-104,LOT-243600,96,93,17,12,0,3067,9,4,67,45,31,44,78,1,6,0
MES,28-09-2025,B,MCH-005,OP-0158,ACP-103,LOT-453281,54,47,26,21,29,3686,9,3,70,74,27,37,41,6,26,1
MES,31-12-2025,B,MCH-003,OP-0120,ACP-109,LOT-296143,79,72,56,24,65,2568,10,2,64,52,36,76,89,0,6,0
MES,10-07-2025,B,MCH-002,OP-0042,ACP-112,LOT-273729,127,123,9,12,0,3407,9,3,82,44,31,79,63,2,3,0
MES,19-11-2025,A,MCH-015,OP-0024,ACP-116,LOT-920946,46,38,43,7,2,3506,9,2,72,34,37,54,80,5,34,1
MES,05-10-2025,C,MCH-016,OP-0082,ACP-109,LOT-635984,82,78,10,29,0,1183,10,4,66,74,33,77,80,3,6,0
MES,08-10-2025,A,MCH-014,OP-0085,ACP-104,LOT-112434,116,103,46,9,1,1801,11,4,81,45,29,78,81,7,10,1
MES,27-08-2025,C,MCH-003,OP-0064,ACP-120,LOT-191453,125,118,11,24,25,2454,10,3,82,77,37,44,89,5,52,1
MES,25-01-2026,B,MCH-001,OP-0020,ACP-119,LOT-832543,76,72,27,15,49,3337,9,3,73,57,38,52,85,1,7,0
MES,23-09-2025,A,MCH-003,OP-0022,ACP-114,LOT-342926,122,111,15,30,0,2611,10,2,61,54,39,82,63,7,29,1
MES,30-12-2025,A,MCH-017,OP-0096,ACP-114,LOT-237157,105,99,20,4,41,3421,8,1,63,54,35,79,53,3,7,0
MES,30-09-2025,C,MCH-017,OP-0170,ACP-119,LOT-698967,79,71,56,4,0,3466,10,1,55,79,38,67,93,1,3,0
MES,11-07-2025,A,MCH-007,OP-0108,ACP-110,LOT-854224,111,106,3,21,0,3506,,2,68,26,32,80,56,4,70,1
MES,06-01-2026,A,MCH-002,OP-0079,ACP-103,LOT-458690,113,111,20,1,24,3490,9,2,59,55,31,81,40,0,0,0
MES,09-08-2025,C,MCH-008,OP-0168,ACP-113,LOT-768588,68,65,5,13,44,2076,9,3,65,49,37,57,74,4,0,0
MES,28-08-2025,B,MCH-018,OP-0125,ACP-110,LOT-479316,52,49,11,28,18,3546,9,4,70,49,38,45,56,3,0,0
MES,02-01-2026,B,MCH-004,OP-0130,ACP-116,LOT-197928,111,105,14,6,0,3650,11,3,50,54,36,64,93,4,1,0
MES,09-01-2026,A,MCH-018,OP-0104,ACP-116,LOT-818131,52,50,5,16,18,3587,11,5,57,49,35,46,88,2,0,0
MES,14-01-2026,C,MCH-011,OP-0138,ACP-110,LOT-927052,111,103,8,24,0,3372,9,2,63,54,29,39,57,6,28,1
MES,30-09-2025,a,MCH-004,OP-0091,ACP-108,LOT-986059,75,69,17,12,43,3407,9,3,68,52,38,67,37,5,41,1
MES,10-12-2025,A,MCH-021,OP-0112,ACP-109,LOT-190055,104,100,15,3,60,2350,9,3,64,36,38,73,93,2,16,0
MES,09-09-2025,A,MCH-012,OP-0111,ACP-113,LOT-608560,96,87,21,9,57,1502,11,4,66,57,30,73,71,7,59,1
MES,07-12-2025,A,MCH-015,OP-0136,ACP-113,LOT-661077,48,46,15,4,21,3415,10,3,62,61,37,55,64,1,2,0
MES,17-10-2025,A,MCH-003,OP-0162,ACP-111,LOT-171160,45,39,37,13,61,2333,10,3,55,46,29,79,99,3,0,0
MES,12-07-2025,a,MCH-009,OP-0053,ACP-111,LOT-956482,98,94,7,9,0,1889,10,1,63,74,27,51,84,3,8,0
