source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
QMS,18-10-2025,C,MCH-009,OP-0098,ACP-102,LOT-834970,53.00,51.00,0.70,10.50,0.00,1888.00,10.37,3.41,76.90,68.90,33.80,61.40,74.91,3.61,0.40,0
QMS,21-12-2025,B,MCH-005,OP-0044,ACP-120,LOT-838388,93.00,86.00,53.30,4.40,0.00,3498.00,8.62,3.96,65.00,53.10,26.20,82.90,114.62,0.17,20.40,0
QMS,09-10-2025,A,MCH-010,OP-0009,ACP-104,LOT-221951,116.00,112.00,14.10,32.40,25.00,3170.00,10.08,3.75,70.00,44.70,25.40,50.30,73.11,2.13,0.00,0
QMS,28-10-2025,C,MCH-008  ,OP-0155,ACP-113,LOT-463888,105.00,100.00,19.90,13.00,1.00,2034.00,7.67,4.25,51.60,50.20,31.80,54.80,65.78,2.53,10.10,0
QMS,08-09-2025,C,MCH-017,OP-0024,ACP-117,LOT-940818,78.00,67.00,42.20,13.50,35.00,3501.00,10.38,3.91,81.50,57.60,29.40,71.50,69.75,7.21,31.70,1
QMS,14-09-2025,B,MCH-010,OP-0097,ACP-108,LOT-733467,50.00,40.00,52.10,10.60,11.00,3055.00,11.24,2.22,79.80,40.80,38.00,58.20,44.28,7.65,38.30,1
QMS,28-01-2026,c,MCH-016,OP-0071,ACP-106,LOT-211022,128.00,125.00,23.90,26.00,33.00,1285.00,9.49,3.87,57.40,43.20,25.20,74.80,70.05,0.16,0.00,0
QMS,10-09-2025,A,MCH-021,OP-0058,ACP-118,LOT-633452,89.00,87.00,0.70,0.20,0.00,2594.00,9.90,2.20,81.80,53.50,25.30,39.90,68.66,2.30,10.00,0
QMS,07-01-2026,B,MCH-001,,ACP-114,LOT-587543,61.00,58.00,5.90,1.80,84.00,3047.00,10.48,3.98,55.90,27.30,29.90,51.60,54.52,3.30,0.00,0
QMS,03-10-2025,B,MCH-009,OP-0149,ACP-106,LOT-718440,103.00,97.00,24.50,5.00,4.00,1899.00,10.17,2.61,56.60,50.30,27.00,80.90,65.87,3.16,25.50,1
QMS,11-11-2025,A,MCH-003,OP-0168,ACP-101,LOT-898945,100.00,94.00,25.10,15.90,71.00,2518.00,8.04,1.55,66.10,46.50,37.50,66.90,75.56,2.43,5.10,0
QMS,13-08-2025,A,MCH-004,OP-0086,ACP-107,LOT-572815,117.00,114.00,0.20,4.80,0.00,3180.00,8.46,1.42,69.70,59.00,32.50,53.90,57.90,2.79,7.90,0
QMS,09-09-2025,C,MCH-017,OP-0157,ACP-106,LOT-954718,58.00,54.00,27.30,4.40,84.00,3390.00,9.36,5.69,76.00,41.30,29.90,72.70,80.76,0.64,15.80,0
QMS,30-09-2025,A,MCH-020,OP-0076,ACP-113,LOT-732977,46.00,43.00,17.70,0.90,17.00,3278.00,9.93,1.84,67.20,46.60,37.70,67.00,73.02,1.33,0.00,0
QMS,11-12-2025,B,MCH-018,OP-0142,ACP-108,LOT-149634,109.00,107.00,8.10,20.60,13.00,3517.00,9.28,4.24,58.40,51.40,26.30,47.90,35.71,0.99,13.40,0
QMS,25-12-2025,C,MCH-009,OP-0130,ACP-101,LOT-612879,67.00,64.00,13.20,15.60,0.00,1895.00,9.91,3.91,77.70,43.30,32.30,61.60,86.33,2.25,17.40,0
QMS,26-10-2025,C,MCH-008,OP-0074,ACP-114,LOT-460288,92.00,90.00,11.00,20.00,0.00,1899.00,,4.21,66.40,39.90,25.60,60.30,43.44,0.66,0.20,0
QMS,28-10-2025,B,MCH-019,OP-0169,ACP-103,LOT-462880,63.00,61.00,18.60,6.60,0.00,3319.00,9.40,1.89,73.80,43.90,31.80,54.80,36.01,0.00,0.00,0
QMS,09-07-2025,A,MCH-017,OP-0104,ACP-103,LOT-729532,72.00,68.00,12.60,11.30,0.00,3274.00,8.59,2.60,,26.20,24.60,84.70,41.57,2.81,3.40,0
QMS,24-08-2025,A,MCH-002,OP-0130,ACP-112,LOT-728125,118.00,107.00,54.70,19.50,43.00,3273.00,10.35,1.93,63.00,39.80,34.60,54.80,61.15,3.67,15.30,0
QMS,08-01-2026,A,MCH-003,OP-0038,ACP-107,LOT-465018,47.00,43.00,25.80,3.90,5.00,2134.00,11.15,4.28,65.80,59.00,27.60,43.50,69.51,1.77,16.10,0
QMS,28-11-2025,C,MCH-021,OP-0165,ACP-103,LOT-209382,78.00,70.00,62.00,22.00,21.00,2834.00,10.12,4.88,73.90,33.20,31.60,36.20,38.08,0.00,0.30,0
QMS,31-12-2025,B,MCH-016,OP-0096,ACP-113,LOT-186113,74.00,68.00,18.10,16.30,27.00,1153.00,9.29,3.04,76.70,38.70,36.20,75.60,69.18,5.71,26.20,1
QMS,14-09-2025,B,MCH-022,OP-0179,ACP-118,LOT-341110,125.00,117.00,17.40,24.90,0.00,3296.00,,5.67,62.50,48.30,38.00,58.20,69.04,4.34,8.40,1
QMS,22-11-2025,C,MCH-019,OP-0153,ACP-104,LOT-773179,117.00,111.00,24.20,21.40,10.00,3670.00,9.27,3.41,67.70,60.20,33.90,50.10,76.47,2.45,14.10,0
QMS,10-08-2025,B,MCH-007,OP-0151,ACP-118,LOT-268802,109.00,101.00,58.10,4.40,92.00,3845.00,10.12,2.85,55.50,36.40,26.30,47.70,64.03,1.10,12.00,0
QMS,02-12-2025,B,MCH-015,OP-0165,ACP-102,LOT-872743,78.00,69.00,52.60,6.30,58.00,3524.00,7.48,3.21,,43.70,35.20,59.80,82.22,2.51,17.40,0
QMS,11-07-2025,A,MCH-001,OP-0128,ACP-111,LOT-856213,118.00,113.00,34.70,11.40,37.00,3496.00,9.91,3.68,81.40,68.00,31.80,79.50,82.10,0.97,12.40,0
QMS,30-01-2026,A,MCH-010,OP-0172,ACP-115,LOT-563247,63.00,55.00,27.40,7.50,25.00,3514.00,9.61,1.32,51.60,53.60,31.20,42.70,47.50,6.76,25.20,1
QMS,03-01-2026,B,MCH-009,OP-0088,ACP-102,LOT-660068,116.00,116.00,0.90,2.10,70.00,1885.00,10.79,3.41,84.40,59.70,27.60,42.10,65.40,0.05,8.20,0
QMS,18-11-2025,A,MCH-001,OP-0040,ACP-119,LOT-757827,96.00,93.00,11.50,25.40,41.00,3177.00,8.24,2.90,84.60,38.90,33.60,74.40,89.90,1.87,7.90,0
QMS,29-10-2025,A,MCH-006,OP-0069,ACP-106,LOT-101336,58.00,54.00,8.20,11.80,15.00,2185.00,8.54,,57.30,43.90,31.60,74.30,59.11,5.96,50.00,1
QMS,17-12-2025,C,MCH-010,OP-0127,ACP-116,LOT-527956,59.00,51.00,51.70,16.40,33.00,3028.00,10.19,2.94,58.60,63.90,34.60,74.00,75.15,2.42,0.00,0
QMS,07-07-2025,B,MCH-018,OP-0125,ACP-112,LOT-842640,49.00,42.00,57.30,6.90,49.00,3453.00,11.23,4.27,68.20,55.90,29.70,74.70,59.49,0.29,1.30,0
QMS,11-08-2025,C,MCH-016,OP-0136,ACP-108,LOT-948836,126.00,121.00,17.40,8.70,64.00,1124.00,9.64,3.10,64.40,58.80,32.00,73.80,38.20,2.36,8.90,0
QMS,15-10-2025,A,MCH-001,OP-0085,ACP-102,LOT-347831,94.00,87.00,47.70,18.60,0.00,3328.00,9.55,1.73,77.60,60.10,32.10,71.40,73.96,1.42,13.10,0
QMS,24-07-2025,C,MCH-001,OP-0090,ACP-118,LOT-545871,53.00,43.00,58.20,10.20,25.00,3403.00,8.94,3.18,75.00,62.00,33.50,55.10,83.88,4.73,36.40,1
QMS,31-08-2025,C,MCH-003,OP-0092,ACP-108,LOT-109826,51.00,45.00,45.50,9.80,54.00,2578.00,9.84,2.80,67.30,47.10,32.20,78.10,40.58,1.38,0.00,0
QMS,28-10-2025,A,MCH-009,OP-0162,ACP-111,LOT-222426,57.00,54.00,8.00,17.10,0.00,1793.00,8.74,3.10,,38.70,31.80,54.80,85.95,3.75,15.80,0
QMS,26-08-2025,C,MCH-015,OP-0144,ACP-104,LOT-172362,93.00,83.00,36.10,1.20,14.00,3647.00,8.34,3.00,65.60,43.40,38.60,53.60,65.47,5.78,31.10,1
QMS,23-09-2025,A,MCH-008,OP-0110,ACP-109,LOT-410859,46.00,43.00,15.90,13.80,78.00,2047.00,10.39,3.51,91.00,46.70,38.70,82.20,74.97,1.70,0.00,0
QMS,15-01-2026,C,MCH-018,OP-0146,ACP-112,LOT-598698,65.00,62.00,12.80,14.30,29.00,3610.00,8.84,1.42,70.20,24.70,29.50,41.60,70.08,1.76,0.70,0
QMS,29-11-2025,B,MCH-016,OP-0162,ACP-120,LOT-386923,125.00,114.00,73.00,5.80,0.00,1051.00,10.53,1.46,81.10,57.50,35.00,46.00,101.98,1.80,0.00,0
QMS,22-01-2026,B,MCH-001,OP-0041,ACP-118,LOT-264072,125.00,120.00,8.00,0.90,0.00,3118.00,9.73,2.98,71.50,62.30,39.00,61.10,72.03,3.06,8.80,0
QMS,20-08-2025,C,MCH-005,OP-0146,ACP-119,LOT-883065,115.00,112.00,7.00,5.40,17.00,3364.00,10.88,2.78,83.80,53.10,28.30,45.40,99.55,2.27,3.00,0
QMS,06-12-2025,A,MCH-006,OP-0110,ACP-118,LOT-666128,82.00,79.00,10.20,7.10,0.00,2473.00,8.61,1.94,67.60,43.80,35.20,36.50,62.88,1.80,2.10,0
QMS,14-01-2026,B,MCH-019,OP-0080,ACP-106,LOT-812509,76.00,66.00,59.10,16.90,65.00,3330.00,10.68,0.64,79.10,52.90,28.50,38.70,70.66,3.22,24.20,0
QMS,23-08-2025,c,MCH-014,OP-0175,ACP-102,LOT-869992,98.00,85.00,43.70,2.70,0.00,1657.00,9.81,3.39,76.90,31.30,37.00,39.50,70.71,7.82,40.50,1
QMS,24-07-2025,A,MCH-016,OP-0061,ACP-110,LOT-881455,54.00,53.00,3.40,2.60,52.00,1190.00,8.17,2.55,69.00,30.20,33.50,55.10,63.77,1.25,14.20,0
QMS,22-07-2025,A,MCH-007,OP-0161,ACP-102,LOT-468100,95.00,91.00,16.60,18.30,20.00,4216.00,9.01,3.49,69.00,72.10,33.80,37.90,70.79,2.52,4.20,0
QMS,25-01-2026,A,MCH-005,OP-0180,ACP-114,LOT-731124,53.00,49.00,29.10,21.50,5.00,3522.00,9.04,3.41,55.00,27.20,37.60,52.30,51.04,1.07,6.40,0
QMS,12-07-2025,A,MCH-015,OP-0007,ACP-115,LOT-884063,123.00,109.00,33.10,21.80,10.00,3420.00,10.23,3.95,64.80,61.60,27.20,50.70,49.98,8.00,36.30,1
QMS,02-10-2025,C,MCH-002,OP-0119,ACP-115,LOT-786871,62.00,53.00,29.40,0.70,65.00,3797.00,8.75,1.81,90.60,68.30,33.40,45.50,46.71,9.26,20.70,1
QMS,11-07-2025,C,MCH-014,OP-0153,ACP-101,LOT-292448,114.00,113.00,2.60,2.70,48.00,1784.00,8.44,3.12,84.40,51.40,31.80,79.50,82.40,0.26,13.70,0
QMS,31-08-2025,B,MCH-018,OP-0032,ACP-101,LOT-928488,51.00,48.00,13.20,5.10,28.00,3486.00,9.36,5.60,67.40,50.80,32.20,78.10,78.67,2.66,7.10,0
QMS,26-01-2026,B,MCH-012  ,OP-0158,ACP-110,LOT-676908,112.00,111.00,6.00,14.10,0.00,1548.00,10.82,3.39,60.60,53.70,35.90,58.40,63.14,0.00,0.00,0
QMS,04-08-2025,B,MCH-011,OP-0077,ACP-109,LOT-226625,125.00,118.00,39.30,0.50,47.00,3091.00,9.94,4.88,79.40,25.80,24.70,46.80,78.06,1.38,17.00,0
QMS,07-08-2025,A,MCH-018,OP-0049,ACP-114,LOT-903207,72.00,68.00,16.20,5.40,25.00,3007.00,9.48,3.93,70.90,44.00,25.80,48.20,62.21,2.07,7.10,0
QMS,07-07-2025,C,MCH-013,,ACP-115,LOT-815316,60.00,55.00,25.70,14.00,6.00,3672.00,10.44,2.03,72.50,68.70,29.70,74.70,50.24,3.05,0.00,0
QMS,05-12-2025,C,MCH-002,OP-0175,ACP-108,LOT-594988,74.00,70.00,3.70,20.30,0.00,3388.00,8.73,5.98,65.50,53.00,33.40,78.30,39.22,4.46,51.60,1
QMS,14-08-2025,B,MCH-017,OP-0179,ACP-117,LOT-419818,90.00,86.00,32.40,10.90,1.00,3778.00,11.77,4.76,81.70,49.70,30.00,76.80,74.10,0.48,9.10,0
QMS,06-09-2025,A,MCH-003,OP-0078,ACP-109,LOT-802023,76.00,71.00,33.20,26.20,0.00,2584.00,11.63,1.55,70.60,52.50,30.80,81.20,90.19,1.15,6.80,0
QMS,09-12-2025,B,MCH-021,OP-0058,ACP-114,LOT-625984,57.00,54.00,13.00,2.90,0.00,2660.00,9.28,2.91,73.90,43.20,25.70,37.50,57.80,2.43,0.00,0
QMS,12-12-2025,C,MCH-003,OP-0135,ACP-109,LOT-644532,76.00,70.00,35.80,25.50,115.00,2701.00,9.89,5.24,58.80,36.80,27.00,78.30,88.41,1.44,63.40,1
QMS,13-10-2025,A,MCH-016,OP-0178,ACP-102,LOT-152705,111.00,97.00,7.10,3.60,0.00,1359.00,9.67,3.87,,62.80,29.70,74.00,76.12,11.64,40.70,1
QMS,23-12-2025,A,MCH-022,OP-0008,ACP-106,LOT-244160,119.00,117.00,3.40,16.80,52.00,3245.00,,0.89,57.90,40.30,28.60,66.80,66.21,1.20,20.50,0
QMS,03-11-2025,B,MCH-020,OP-0030,ACP-120,LOT-394962,123.00,112.00,38.60,14.10,38.00,3134.00,10.79,2.26,72.20,78.30,30.30,61.20,100.32,4.88,9.60,1
QMS,26-08-2025,A,MCH-007,OP-0030,ACP-109,LOT-927249,86.00,85.00,4.10,23.80,0.00,3953.00,8.18,2.15,68.90,48.00,38.60,53.60,80.52,0.33,12.80,0
QMS,17-08-2025,A,MCH-003,OP-0044,ACP-112,LOT-721137,82.00,77.00,21.00,26.70,50.00,2530.00,9.37,4.88,56.20,56.00,38.50,63.60,56.63,2.90,18.30,0
QMS,11-09-2025,B,MCH-009,OP-0074,ACP-117,LOT-284288,101.00,98.00,16.40,1.80,94.00,1650.00,10.34,3.72,71.00,71.70,25.20,58.40,64.87,1.43,8.00,0
QMS,04-07-2025,C,MCH-014,OP-0120,ACP-111,LOT-893235,90.00,86.00,13.20,11.10,21.00,1736.00,11.49,2.73,69.30,57.20,34.40,76.80,76.39,2.97,7.10,0
QMS,15-10-2025,B,MCH-006,OP-0018,ACP-117,LOT-806554,64.00,54.00,49.60,9.90,54.00,2206.00,11.28,2.17,51.30,35.00,32.10,71.40,61.08,5.76,45.00,1
QMS,25-07-2025,A,MCH-018,OP-0166,ACP-103,LOT-171323,124.00,112.00,49.80,15.90,16.00,3558.00,9.02,3.90,61.60,44.50,30.40,76.70,39.96,4.84,0.00,0
QMS,12-07-2025,A,MCH-017,OP-0107,ACP-112,LOT-183932,128.00,124.00,28.70,11.90,36.00,3595.00,8.92,2.95,70.30,31.00,27.20,50.70,52.36,0.53,1.70,0
QMS,11-08-2025,C,MCH-002,OP-0117,ACP-108,LOT-438017,93.00,90.00,11.90,41.10,0.00,3621.00,9.32,3.32,58.80,49.10,32.00,73.80,37.90,2.11,8.40,0
QMS,06-07-2025,A,MCH-006,OP-0047,ACP-107,LOT-540402,126.00,116.00,20.60,17.40,22.00,2229.00,11.35,3.83,65.70,39.10,34.00,46.30,70.97,5.79,24.50,1
QMS,01-08-2025,C,MCH-007,OP-0034,ACP-108,LOT-788642,69.00,60.00,47.90,17.40,22.00,3706.00,10.22,3.31,61.30,48.80,34.60,42.00,38.73,3.95,39.20,1
QMS,23-12-2025,B,MCH-013,OP-0052,ACP-109,LOT-624121,96.00,92.00,7.10,1.00,6.00,3960.00,12.91,1.47,53.80,68.10,28.60,66.80,81.64,2.82,0.00,0
QMS,13-01-2026,A,MCH-022,OP-0079,ACP-109,LOT-407200,114.00,111.00,9.10,6.50,73.00,2845.00,10.47,4.13,48.90,71.90,30.60,84.50,83.34,1.77,12.30,0
QMS,07-10-2025,A,MCH-003,OP-0121,ACP-115,LOT-707697,123.00,117.00,13.70,16.70,20.00,2833.00,11.63,4.34,57.40,30.40,38.20,37.50,37.21,3.21,11.70,0
QMS,21-10-2025,B,MCH-003,OP-0076,ACP-118,LOT-698748,95.00,89.00,29.50,15.10,16.00,2687.00,9.67,5.63,85.90,30.10,27.40,72.50,71.10,2.42,0.00,0
QMS,16-10-2025,A,MCH-018,OP-0091,ACP-110,LOT-731666,115.00,108.00,33.90,12.70,9.00,3456.00,8.87,2.35,56.80,52.40,26.70,57.10,62.16,2.09,0.00,0
QMS,09-11-2025,C,MCH-013,OP-0030,ACP-112,LOT-649992,92.00,85.00,22.90,24.60,7.00,3740.00,12.42,4.64,66.40,49.00,38.70,84.20,65.86,4.04,13.50,0
QMS,08-11-2025,A,MCH-022,OP-0040,ACP-103,LOT-149518,52.00,47.00,36.90,5.20,17.00,3227.00,8.32,4.63,67.40,35.10,24.80,80.90,39.15,1.16,6.10,0
QMS,04-09-2025,A,MCH-017,OP-0114,ACP-109,LOT-933750,105.00,100.00,8.30,16.20,12.00,3485.00,10.08,4.38,85.40,48.60,34.60,55.60,95.50,3.33,15.10,0
QMS,09-09-2025,B,MCH-008,OP-0038,ACP-114,LOT-390586,127.00,122.00,13.20,5.50,37.00,1974.00,9.91,3.29,49.30,51.00,29.90,72.70,55.84,2.67,21.70,0
QMS,27-11-2025,a,MCH-006,OP-0091,ACP-116,LOT-831976,88.00,81.00,21.70,40.40,41.00,2234.00,9.13,2.00,61.50,47.20,36.20,76.50,91.44,4.46,16.30,0
QMS,11-12-2025,C,MCH-003,OP-0060,ACP-102,LOT-701280,70.00,68.00,6.90,4.40,73.00,2542.00,10.17,2.75,70.60,66.10,26.30,47.90,69.52,1.86,2.10,0
QMS,16-08-2025,C,MCH-017,OP-0143,ACP-111,LOT-661860,47.00,41.00,31.30,32.80,6.00,3360.00,9.61,1.76,66.80,64.10,24.90,35.20,101.82,5.34,2.70,0
QMS,05-07-2025,B,MCH-008,OP-0058,ACP-120,LOT-437234,62.00,57.00,33.20,9.60,0.00,2027.00,8.82,1.29,64.10,49.60,26.50,40.40,91.11,1.56,5.30,0
QMS,02-07-2025,B,MCH-001,OP-0044,ACP-109,LOT-796726,81.00,66.00,65.80,5.60,28.00,3359.00,8.36,4.00,72.80,66.30,31.80,63.40,88.19,8.22,41.60,1
QMS,28-07-2025,C,MCH-004,OP-0167,ACP-107,LOT-501903,129.00,121.00,49.60,11.70,28.00,3892.00,10.26,2.09,48.80,62.00,32.00,43.80,66.73,1.33,15.80,0
QMS,20-09-2025,C,MCH-022,OP-0034,ACP-115,LOT-329364,78.00,72.00,24.80,0.60,55.00,3426.00,8.91,0.72,65.20,52.50,27.30,48.70,43.24,3.36,0.00,0
QMS,16-01-2026,A,MCH-020,OP-0135,ACP-104,LOT-188279,53.00,51.00,13.10,2.90,0.00,3009.00,9.20,3.25,62.60,20.10,27.50,76.40,93.39,1.44,7.10,0
QMS,05-11-2025,C,MCH-018,OP-0111,ACP-113,LOT-191300,120.00,106.00,38.20,28.40,19.00,3718.00,8.87,4.08,75.70,33.90,32.90,74.80,70.08,7.81,35.40,1
QMS,05-01-2026,a,MCH-022,OP-0049,ACP-112,LOT-640446,99.00,88.00,25.40,16.60,62.00,3312.00,8.90,3.86,48.70,46.10,26.60,80.10,54.42,7.50,33.20,1
QMS,10-01-2026,B,MCH-013,OP-0138,ACP-108,LOT-490131,108.00,100.00,8.40,21.30,53.00,3827.00,9.61,1.92,65.70,56.90,28.70,39.50,36.31,6.19,31.40,1
QMS,17-07-2025,A,MCH-007,OP-0171,ACP-116,LOT-394892,124.00,120.00,26.70,7.40,63.00,3999.00,8.40,2.38,66.10,35.00,38.20,52.20,90.17,0.89,0.00,0
QMS,01-08-2025,C,MCH-015,OP-0056,ACP-106,LOT-550477,127.00,115.00,69.30,19.00,10.00,3280.00,9.43,3.60,63.80,64.30,34.60,42.00,78.44,2.93,25.90,1
QMS,28-10-2025,c,MCH-017,OP-0165,ACP-115,LOT-202122,129.00,120.00,42.30,13.40,0.00,3618.00,10.40,4.19,62.30,68.70,31.80,54.80,45.03,2.65,10.00,0
QMS,13-01-2026,C,MCH-005,OP-0031,ACP-111,LOT-898898,109.00,99.00,32.90,4.90,31.00,3637.00,10.44,3.63,66.30,56.70,30.60,84.50,93.94,5.01,29.60,1
QMS,05-12-2025,A,MCH-017,OP-0155,ACP-106,LOT-554185,119.00,113.00,20.10,43.80,38.00,3865.00,9.22,4.15,77.40,57.20,33.40,78.30,64.98,3.21,8.30,0
QMS,02-10-2025,A,MCH-015,OP-0079,ACP-120,LOT-929614,88.00,80.00,60.50,1.90,0.00,3372.00,8.97,2.90,73.40,60.00,33.40,45.50,76.12,0.00,6.00,0
QMS,25-08-2025,A,MCH-018,OP-0132,ACP-111,LOT-461836,121.00,115.00,38.30,12.90,34.00,3615.00,11.08,3.58,61.00,56.00,36.50,72.40,96.11,0.68,0.00,0
QMS,29-08-2025,A,MCH-017,OP-0059,ACP-115,LOT-367529,127.00,123.00,11.90,17.60,26.00,3298.00,10.22,3.36,61.00,52.00,25.90,55.50,43.91,2.30,0.50,0
QMS,04-07-2025,A,MCH-003,OP-0139,ACP-114,LOT-667107,85.00,80.00,13.10,15.10,0.00,2726.00,10.34,1.78,57.70,49.50,34.40,76.80,58.01,4.15,0.00,0
QMS,11-11-2025,B,MCH-020,OP-0057,ACP-119,LOT-131699,68.00,62.00,35.40,7.60,58.00,3221.00,11.15,0.98,76.50,62.30,37.50,66.90,100.06,2.08,4.00,0
QMS,19-11-2025,C,MCH-019,OP-0086,ACP-117,LOT-306017,126.00,117.00,45.30,5.60,0.00,3376.00,10.92,2.07,62.00,61.90,36.80,54.10,65.74,2.43,1.10,0
QMS,19-10-2025,B,MCH-003,OP-0006,ACP-104,LOT-556040,113.00,108.00,12.30,15.50,47.00,2635.00,10.74,2.22,56.30,34.40,34.10,72.20,84.89,3.36,32.10,1
QMS,14-12-2025,A,MCH-010,OP-0053,ACP-110,LOT-236647,61.00,53.00,52.30,4.70,0.00,3468.00,7.83,4.70,68.20,50.80,31.90,79.30,63.27,2.17,16.30,0
QMS,04-12-2025,A,MCH-014,OP-0065,ACP-114,LOT-989930,62.00,59.00,10.50,23.60,28.00,1799.00,9.15,2.96,69.80,57.10,27.00,52.40,46.44,3.08,25.10,1
QMS,05-12-2025,B,MCH-019,OP-0095,ACP-101,LOT-408144,66.00,61.00,13.00,14.40,25.00,3434.00,8.28,2.09,64.70,33.30,33.40,78.30,80.71,4.48,1.90,0
QMS,13-07-2025,B,MCH-016,OP-0069,ACP-106,LOT-750036,111.00,109.00,14.00,10.30,25.00,1126.00,11.26,2.87,68.30,58.80,26.10,55.10,70.74,0.00,1.40,0
QMS,06-08-2025,B,MCH-008,OP-0138,ACP-109,LOT-927236,62.00,55.00,39.60,13.30,60.00,1918.00,9.39,3.34,65.70,49.00,36.60,83.20,83.51,3.21,20.20,0
QMS,04-01-2026,C,MCH-017,OP-0129,ACP-104,LOT-157891,75.00,66.00,47.40,17.30,52.00,3285.00,8.94,2.57,71.80,74.90,29.40,83.60,94.25,4.60,43.20,1
QMS,30-10-2025,A,MCH-021,OP-0069,ACP-113,LOT-292539,104.00,96.00,46.90,25.30,0.00,2709.00,10.12,2.40,69.70,60.10,30.60,80.70,73.76,1.91,7.40,0
QMS,29-07-2025,B,MCH-010,OP-0019,ACP-107,LOT-166045,69.00,66.00,11.90,16.10,24.00,3373.00,10.47,2.62,61.40,52.50,38.90,75.60,78.91,1.91,0.00,0
QMS,18-08-2025,B,MCH-005,OP-0059,ACP-103,LOT-366228,47.00,44.00,21.90,14.10,43.00,3443.00,10.30,3.35,73.00,56.80,28.70,84.70,45.88,1.48,0.00,0
QMS,19-01-2026,C,MCH-011,OP-0028,ACP-110,LOT-617884,118.00,109.00,15.00,21.20,41.00,3237.00,9.80,2.89,59.50,52.80,31.50,66.50,67.71,6.37,35.20,1
QMS,10-11-2025,A,MCH-004,OP-0027,ACP-119,LOT-805956,64.00,62.00,19.50,2.20,41.00,3483.00,11.09,2.53,57.50,32.70,31.00,52.60,101.56,0.02,6.70,0
QMS,06-10-2025,B,MCH-012,OP-0156,ACP-104,LOT-481130,121.00,101.00,55.40,6.60,24.00,1537.00,9.41,,68.70,50.70,37.00,46.40,91.41,11.03,34.70,1
QMS,12-10-2025,B,MCH-001,OP-0138,ACP-104,LOT-783843,83.00,71.00,63.20,10.50,52.00,3511.00,8.12,3.49,70.60,31.50,38.20,41.40,81.31,4.63,24.60,1
QMS,11-04-2025,B,MCH-002,OP-0019,ACP-103,LOT-844234,80.00,76.00,29.30,3.30,49.00,3603.00,9.34,2.63,74.90,47.60,25.00,44.40,48.32,0.75,0.00,0
QMS,31-10-2025,A,MCH-007,OP-0120,ACP-104,LOT-455457,75.00,66.00,25.10,19.30,34.00,3458.00,9.30,3.78,83.90,53.10,38.90,47.30,74.61,8.05,13.60,1
QMS,03-11-2025,B,MCH-006,OP-0095,ACP-109,LOT-403136,47.00,41.00,14.90,12.30,15.00,2269.00,10.48,4.98,50.70,36.50,30.30,61.20,98.35,8.25,22.20,1
QMS,06-09-2025,A,MCH-010,OP-0098,ACP-101,LOT-830473,45.00,42.00,18.20,0.80,80.00,2952.00,10.80,1.75,61.90,50.40,30.80,81.20,77.70,2.23,17.60,0
QMS,14-07-2025,B,MCH-018,OP-0162,ACP-103,LOT-314499,95.00,88.00,50.70,0.40,11.00,3172.00,8.95,2.80,68.40,69.20,26.80,48.40,36.36,0.76,13.10,0
QMS,22-10-2025,C,MCH-017,OP-0056,ACP-105,LOT-772856,64.00,62.00,0.40,12.00,0.00,3399.00,7.42,1.18,82.40,44.80,34.80,49.40,93.27,3.51,5.60,0
QMS,01-11-2025,A,MCH-006,OP-0080,ACP-101,LOT-690846,73.00,68.00,12.80,18.60,11.00,2300.00,11.95,2.81,63.70,40.00,31.30,71.80,78.11,4.63,44.80,1
QMS,19-10-2025,c,MCH-002,OP-0100,ACP-117,LOT-356198,49.00,46.00,19.00,12.90,28.00,3365.00,10.00,5.36,52.50,64.60,34.10,72.20,71.87,0.91,0.00,0
QMS,26-01-2026,A,MCH-001,OP-0180,ACP-107,LOT-277358,102.00,101.00,3.00,38.00,11.00,3440.00,7.52,3.81,57.40,54.10,35.90,58.40,77.33,0.68,10.00,0
QMS,06-08-2025,C,MCH-005,OP-0010,ACP-115,LOT-658550,64.00,60.00,29.60,10.10,0.00,3662.00,7.99,2.30,65.40,51.00,36.60,83.20,43.79,0.65,24.10,0
QMS,08-12-2025,B,MCH-018,OP-0031,ACP-114,LOT-718694,47.00,39.00,52.60,6.20,18.00,3610.00,10.04,3.65,70.70,57.90,28.10,82.30,62.91,3.21,4.20,0
QMS,05-07-2025,A,MCH-014,OP-0028,ACP-104,LOT-335164,88.00,80.00,32.30,25.10,61.00,1743.00,9.22,1.74,87.00,53.40,26.50,40.40,88.17,4.39,29.60,1
QMS,08-09-2025,B,MCH-002,OP-0113,ACP-103,LOT-676432,69.00,65.00,3.00,15.30,0.00,3752.00,11.16,1.74,61.30,42.20,29.40,71.50,43.47,5.60,11.40,0
QMS,19-11-2025,A,MCH-017,OP-0054,ACP-119,LOT-569071,75.00,73.00,1.80,25.40,27.00,3660.00,9.23,3.89,72.00,37.60,36.80,54.10,80.09,2.55,15.30,0
QMS,15-10-2025,B,MCH-009,OP-0176,ACP-110,LOT-105829,105.00,101.00,9.70,26.30,0.00,1728.00,9.71,2.72,76.60,73.00,32.10,71.40,60.95,2.39,8.60,0
