source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
ERP,13-07-2025,B,MCH-011,OP-0017,ACP-116,LOT-748776,95,92,25.1,1.3,17,3070,9.81,1.8,83.7,60,26.1,55.1,82.11,0,2.8,0
ERP,05-12-2025,C,MCH-017,OP-0061,ACP-101,LOT-752500,51,46,7.8,0.3,3,3455,9.03,2.94,72.7,42.9,33.4,78.3,77.48,7.28,43.9,1
ERP,25-07-2025,C,MCH-001,OP-0095,ACP-103,LOT-560132,126,116,26.3,16,17,3333,10.1,4.23,67.3,54,30.4,76.7,39.65,5.49,0,0
ERP,15-12-2025,A,MCH-003,OP-0162,ACP-109,LOT-814556,100,94,38.3,12.5,14,2417,7.88,1.75,57.9,64.6,37.2,45.8,85.32,1,0,0
ERP,11-12-2025,B,MCH-006,OP-0102,ACP-107,LOT-536905,77,70,33.6,6.2,70,2258,9.32,2.94,62.6,44.5,26.3,47.9,62.75,3.25,7.5,0
ERP,12-11-2025,C,MCH-004,OP-0045,ACP-116,LOT-863616,46,41,31.6,11.9,81,3680,10.42,3.5,79,43.9,31.1,58.7,79.03,2.74,15.3,0
ERP,27-11-2025,B,MCH-010,OP-0122,ACP-119,LOT-532349,84,77,22.2,10,63,3482,11.09,2.41,63.9,58.8,36.2,76.5,103.12,5.33,56.9,1
ERP,15-11-2025,A,MCH-004,OP-0076,ACP-103,LOT-928138,82,78,22,14.7,36,3720,10.22,3.49,68.2,61.4,33.7,55.6,43.62,1.38,1.3,0
ERP,22-09-2025,C,MCH-016,OP-0074,ACP-119,LOT-309599,118,111,38.3,20.5,6,1176,8.24,3.58,62.7,39.5,38,41.8,112.57,1.69,49.4,1
ERP,11-08-2025,B,MCH-005,OP-0148,ACP-113,LOT-959001,47,45,8.9,5.7,0,3892,8.81,4.88,73.1,48.3,32,73.8,72.18,2.11,0,0
ERP,01-07-2025,B,MCH-007,OP-0147,ACP-118,LOT-660709,111,108,23.9,11.3,18,3616,10.32,1.44,68.8,70.3,24.4,55.4,71.72,0.05,16.4,0
ERP,02-09-2025,B,MCH-004,OP-0056,ACP-118,LOT-664353,102,95,43.7,31.7,0,3436,9.99,5.08,69.7,51.9,37.5,69.5,75.27,1.02,4.4,0
ERP,11-09-2025,B,MCH-021,OP-0091,ACP-117,LOT-800820,115,113,5.8,20.6,30,2559,11.19,4.39,80.2,58.6,25.2,58.4,58.88,1.29,4.5,0
ERP,22-08-2025,A,MCH-013,OP-0161,ACP-102,LOT-652077,89,79,32.2,16.1,36,3408,11.89,7,69.9,54.1,25.4,75.5,69.49,6.41,13.7,1
ERP,22-12-2025,A,MCH-021,OP-0136,ACP-116,LOT-356572,67,63,13.1,12.4,68,2538,10.19,3.43,75.2,64.9,28.1,70.5,77.31,2.99,0,1
ERP,06-12-2025,A,MCH-017,OP-0051,ACP-120,LOT-356192,81,73,29.3,29.6,0,3505,8.85,4.02,60.2,44.6,35.2,36.5,92.97,5.28,31.6,1
ERP,28-08-2025,B,MCH-020,OP-0107,ACP-102,LOT-768064,72,66,37.9,5.5,0,2830,11.26,2.56,54.1,69.7,38.2,44.8,77.34,1.2,5,0
ERP,22-12-2025,B,MCH-014,OP-0068,ACP-114,LOT-635740,51,44,37.9,12.8,0,1911,8.45,3.82,58.2,42.7,28.1,70.5,48.49,4.47,12.1,0
ERP,02-01-2026,C,MCH-011,OP-0147,ACP-114,LOT-579883,81,77,10.4,16.4,37,2875,9.3,3.6,72.1,68.4,36.3,63.9,57.44,3.9,4.2,0
ERP,13-10-2025,B,MCH-018,OP-0008,ACP-105,LOT-680017,102,96,15.8,1.7,75,3169,9.96,1.64,68.1,59.3,29.7,74,93.83,3.77,7.8,0
ERP,08-12-2025,C,MCH-009,OP-0040,ACP-117,LOT-116108,105,103,9.6,6.7,14,1875,9.81,1.94,73.1,53.7,28.1,82.3,57.28,1.19,2.9,0
ERP,23-07-2025,C,MCH-014,OP-0149,ACP-111,LOT-834180,106,102,8.4,40.3,0,1804,10.16,3.48,69.8,45.3,37.1,82.5,82.95,2.58,13.3,0
ERP,06-09-2025,A,MCH-018,OP-0131,ACP-115,LOT-362359,102,92,29.3,13.1,39,3344,10.2,4.26,52,46.2,30.8,81.2,52.95,6.15,33.8,1
ERP,08-01-2026,C,MCH-010,OP-0150,ACP-106,LOT-698575,113,111,0.8,14,48,3277,9.58,3.91,63.1,41,27.6,43.5,78.3,1.72,11.7,0
ERP,20-01-2026,A,MCH-013,OP-0113,ACP-112,LOT-883010,73,66,23.7,11.9,0,4109,9.27,3.83,85.2,58,33.6,79.1,59.15,6.05,22.2,1
ERP,28-10-2025,B,MCH-011,OP-0056,ACP-105,LOT-820576,125,119,14.5,5.6,0,3111,8.6,3.38,56.9,51.9,31.8,54.8,87.77,3.55,8.9,0
ERP,03-10-2025,C,MCH-004,OP-0096,ACP-106,LOT-237778,107,105,15.9,8,55,3440,11.82,5.2,40.5,42.6,27,80.9,64.6,0.27,8.6,0
ERP,15-12-2025,C,MCH-018,OP-0132,ACP-107,LOT-310504,79,74,35.9,14.2,15,3768,9.21,4.15,71.1,50.7,37.2,45.8,57.29,0.74,4.6,0
ERP,22-11-2025,C,MCH-003,OP-0175,ACP-101,LOT-274154,123,118,25.8,6.2,0,2338,9.05,2.28,60.9,64.9,33.9,50.1,92.67,1.53,0,0
ERP,21-12-2025,C,MCH-005,OP-0141,ACP-104,LOT-684149,84,75,36.2,15.9,11,3461,8.65,3.57,63.5,42.9,26.2,82.9,78.16,5.76,47.4,1
ERP,04-11-2025,B,MCH-013,OP-0122,ACP-105,LOT-125026,73,70,2,1,0,3660,8.28,3.24,79.8,74.3,25,44.4,88.91,4.43,3.9,0
ERP,17-08-2025,B,MCH-022,OP-0065,ACP-115,LOT-340491,90,79,32.3,16.7,0,3155,10.54,1.46,80,52.9,38.5,63.6,45.08,7.35,45.4,1
ERP,31-12-2025,B,MCH-006,OP-0129,ACP-120,LOT-504061,48,42,14.8,23.6,7,2233,11.12,3.09,66.4,22.8,36.2,75.6,78.51,8.05,32.2,1
ERP,26-11-2025,C,MCH-022,OP-0114,ACP-106,LOT-382337,54,49,31,10.7,0,2969,9.75,2.11,62.2,69.3,30.4,67.9,71.41,1.76,11.7,0
ERP,31-08-2025,A,MCH-001,OP-0074,ACP-114,LOT-818164,129,123,4.9,2.2,25,3077,10.38,1.46,58.2,45.2,32.2,78.1,50.34,4.56,10.3,0
ERP,24-08-2025,C,MCH-020,OP-0111,ACP-114,LOT-448273,85,82,16,9,24,3151,9.68,1.78,,36.3,34.6,54.8,57.56,0.64,0.4,0
ERP,08-07-2025,A,MCH-002,OP-0110,ACP-111,LOT-258409,48,42,27.4,3.5,21,3372,9.48,3.19,68.3,33.9,33.3,77.4,94,6.09,29.2,1
ERP,10-10-2025,B,MCH-007,OP-0057,ACP-120,LOT-385365,65,62,7.5,4.1,62,3762,9.06,3.05,61,36.2,27.4,65.9,101.53,2.68,6.4,0
ERP,26-12-2025,C,MCH-009,OP-0079,ACP-103,LOT-275490,100,95,5.6,27.6,33,1780,8.33,2.98,53.7,41.4,34.6,58.8,43.92,4.36,12.3,1
ERP,24-12-2025,B,MCH-009,OP-0046,ACP-115,LOT-257696,102,94,0.6,0,60,1853,9.03,3.33,79.2,67.4,25.9,72.2,48.69,7.99,48.3,1
ERP,15-12-2025,B,MCH-013,OP-0125,ACP-106,LOT-932634,76,74,8.6,28.6,30,3507,10.91,2.37,76.3,20.9,37.2,45.8,70.17,1.14,13,0
ERP,11-10-2025,A,MCH-013,OP-0038,ACP-109,LOT-936999,88,80,36.7,20,35,3799,9.92,3.11,71.4,43.1,30.6,73,88.3,3.96,31.6,1
ERP,16-10-2025,A,MCH-021,OP-0103,ACP-117,LOT-844292,104,100,14.2,26.7,0,2624,8.69,2.5,70.5,91.5,26.7,57.1,64.69,1.75,20.7,0
ERP,02-11-2025,C,MCH-022,OP-0055,ACP-114,LOT-512438,81,78,3.2,8.7,33,3227,9.21,3.72,78.2,54.1,31.2,68.9,54.17,3.43,17.8,0
ERP,11-12-2025,B,MCH-022,OP-0159,ACP-120,LOT-690240,108,104,6.3,3.6,34,3551,9.4,3.31,66,48.9,26.3,47.9,104.03,2.78,22.2,0
ERP,10-08-2025,A,MCH-007,OP-0111,ACP-112,LOT-892052,108,105,23,4.5,57,3998,10.41,4.95,80.4,52.6,26.3,47.7,58.33,0,5.3,0
ERP,08-08-2025,C,MCH-002,OP-0055,ACP-102,LOT-313648,46,41,32.7,14.9,67,3432,10.13,3.66,52.7,69.3,24.9,56.5,67.47,2.87,2.2,0
ERP,25-08-2025,B,MCH-009,OP-0142,ACP-108,LOT-474295,83,78,26.4,8,31,1949,8.38,,64.2,33.8,36.5,72.4,39.57,1.6,0,0
ERP,11-10-2025,B,MCH-016,,ACP-114,LOT-684131,47,44,3.8,5.7,65,1146,10.29,4.36,81.1,69.9,30.6,73,49.93,5.31,23,1
ERP,24-11-2025,A,MCH-012,OP-0042,ACP-117,LOT-435317,87,80,18,23.9,0,1524,9.86,2.63,73.5,72.6,38.4,51.8,63.49,5.15,54.7,1
ERP,15-08-2025,A,MCH-013,OP-0152,ACP-118,LOT-286402,118,113,22.2,14.2,0,3700,10.63,4.63,77.9,46.7,30.7,45.7,65.75,2.05,6.5,0
ERP,29-12-2025,B,MCH-005,OP-0163,ACP-112,LOT-968444,65,60,35.7,33.4,0,3944,11.75,3.24,73.5,47.1,35.7,45.1,59.7,1.22,1.3,0
ERP,07-08-2025,B,MCH-012,OP-0105,ACP-115,LOT-123475,96,92,16.9,4.9,0,1641,9.7,3.94,56.7,74.8,25.8,48.2,53.21,1.92,26.8,0
ERP,31-07-2025,A,MCH-016,OP-0035,ACP-117,LOT-984391,122,114,54.4,3.6,41,1269,11.65,1.64,58.7,75.2,24.6,80.7,66.99,0.76,10.8,0
ERP,19-11-2025,B,MCH-005,OP-0136,ACP-102,LOT-793586,47,44,21.9,0.1,0,3673,10.6,3.72,65.3,43.2,36.8,54.1,78.45,0.63,0,0
ERP,03-01-2026,A,MCH-010,OP-0018,ACP-102,LOT-244511,117,103,30.1,12.1,32,3053,7.87,2.63,84.1,32.4,27.6,42.1,81.52,8.56,47.4,1
ERP,01-08-2025,B,MCH-015,OP-0094,ACP-110,LOT-727195,108,100,22.6,22.5,60,3614,12.17,4.32,68.9,67.4,34.6,42,57.54,4.36,39,1
ERP,30-09-2025,B,MCH-002,OP-0034,ACP-101,LOT-140692,83,77,19.9,21.5,0,3510,10.2,3.96,90.7,21.7,37.7,67,86.36,4.39,0,0
ERP,03-01-2026,B,MCH-013,OP-0157,ACP-104,LOT-736448,99,93,47.2,29,30,3771,9.77,2.89,51.4,58.7,27.6,42.1,89.52,0,4.5,0
ERP,19-09-2025,B,MCH-017,OP-0001,ACP-102,LOT-744242,95,92,19.2,23.3,49,3574,9.43,4.21,74.2,34.5,38.6,48.3,67.3,0.33,0,0
ERP,29-07-2025,B,MCH-005,OP-0076,ACP-116,LOT-625348,84,81,20,9.1,32,3926,11,3.38,69.1,47.5,38.9,75.6,76.71,1.06,0.6,0
ERP,04-10-2025,A,MCH-009,OP-0079,ACP-120,LOT-341159,123,115,27.9,15.9,22,1926,9.91,,54.7,45.1,36,77.5,105.74,3.7,0,0
ERP,11-01-2026,A,MCH-005,OP-0132,ACP-110,LOT-441511,107,104,12.1,24,0,3539,10.75,3.48,59.7,62.1,28.1,41,59.09,1.11,10.3,0
ERP,27-07-2025,B,MCH-022,OP-0047,ACP-109,LOT-767228,71,65,9.1,5.3,23,3451,8.93,4.08,66.6,52.9,24.5,44.6,90.39,6.39,56,1
ERP,18-08-2025,A,MCH-013,OP-0137,ACP-116,LOT-728015,111,100,57.7,2.4,33,3607,11.21,1.68,78.9,48.6,28.7,84.7,95.9,3.56,10.4,0
ERP,16-12-2025,B,MCH-010,,ACP-102,LOT-555336,66,61,28.9,14.9,7,3073,9.83,4.18,49.1,54.1,35.4,61.6,70.63,1.99,10.7,0
ERP,04-10-2025,B,MCH-009,OP-0165,ACP-113,LOT-505874,49,46,15.6,10.6,0,1843,7.82,2.56,69.4,75.3,36,77.5,71.86,2.44,1.8,0
ERP,25-10-2025,C,MCH-018,OP-0038,ACP-116,LOT-488784,127,121,4.1,17.7,0,3461,9.88,4.08,55.2,43.2,26.8,60.1,72.2,4.64,2.4,0
ERP,07-01-2026,B,MCH-006,OP-0176,ACP-110,LOT-337948,90,78,52.4,3.2,8,2108,7.55,1.74,67.4,63.6,29.9,51.6,60.54,6.33,17.8,1
ERP,11-08-2025,A,MCH-004,OP-0152,ACP-110,LOT-454248,111,106,24.2,13.4,45,3577,10.04,1.51,77.7,41.4,24.8,80.9,65.16,1.95,21.8,0
ERP,31-12-2025,B,MCH-018,OP-0127,ACP-106,LOT-906430,85,81,3.3,8.1,21,3397,10.62,5.55,56.7,47.8,36.2,75.6,70.63,4.42,0,0
ERP,23-11-2025,B ,MCH-013,OP-0135,ACP-118,LOT-756805,118,109,40.6,8.6,46,3632,9.34,4.71,67.8,40.7,34.1,73.5,65.38,3.35,0,0
ERP,13-07-2025,B,MCH-022,OP-0165,ACP-108,LOT-798014,48,45,16.3,12.3,95,3179,9.5,4.76,69.9,53.2,26.1,55.1,39.51,2.23,0,0
ERP,13-10-2025,c,MCH-018,OP-0175,ACP-116,LOT-830766,82,81,8,6.8,27,3628,9.32,3.41,51.7,59.7,29.7,74,86.01,0,13.3,0
ERP,18-11-2025,B,MCH-010,OP-0029,ACP-103,LOT-156706,114,110,10.2,6.8,72,3245,8.94,2.61,58.7,39.6,33.6,74.4,41.11,2.51,11.9,0
ERP,20-07-2025,B,MCH-005,OP-0073,ACP-120,LOT-626409,82,76,44.7,7.4,34,3554,11.49,2.45,70.2,54.7,38.6,43.5,109.88,0.98,0,0
ERP,04-09-2025,B,MCH-001,OP-0164,ACP-117,LOT-902014,45,44,3.5,13.9,24,3281,9.8,2.93,59.3,55.5,34.6,55.6,64.91,2.28,0,0
ERP,24-01-2026,A,MCH-006,OP-0093,ACP-120,LOT-471440,71,65,30.4,2.6,22,2242,8,2.03,83.4,55.3,37.3,57.4,90.69,2.73,6,0
ERP,30-10-2025,C,MCH-006,OP-0138,ACP-119,LOT-511819,73,69,21.5,12.9,0,2543,10.49,2.22,62,35.1,30.6,80.7,98.3,1.76,6.2,0
ERP,14-10-2025,A,MCH-002,OP-0093,ACP-103,LOT-455842,129,126,21.8,0.4,0,3642,8.42,5.69,76,66.9,35.6,81.9,45.71,0,0,0
ERP,13-11-2025,C,MCH-017,OP-0006,ACP-117,LOT-845703,105,100,40.1,9.4,20,3323,10.12,3.84,86.6,49,24.9,84.3,80.34,0.11,13.2,0
ERP,16-07-2025,C,MCH-015,OP-0059,ACP-117,LOT-357592,67,62,17.9,11.4,21,3800,9.82,1.39,66.3,48.4,25.5,81.9,70.56,3.53,15,0
ERP,13-08-2025,B,MCH-018,OP-0046,ACP-102,LOT-547491,73,71,17.3,17.6,0,3712,9.63,2.27,82.5,47.1,32.5,53.9,69.75,0,0,0
ERP,01-10-2025,C,MCH-005,,ACP-115,LOT-481543,91,82,26.9,5.6,4,3956,9.26,3.28,57.3,37.4,32.1,74.1,45.29,6.26,66.2,1
ERP,09-01-2026,B,MCH-007,OP-0174,ACP-111,LOT-389947,100,97,15.6,5.5,60,3862,10.62,3.73,68.5,58.4,35.3,45.6,83.29,1.33,5.2,0
ERP,11-12-2025,B,MCH-003,OP-0034,ACP-101,LOT-709436,107,99,28,8.8,55,2406,8.5,1.15,73.1,53.9,26.3,47.9,90.27,4.66,57.7,1
ERP,08-01-2026,C,MCH-004,OP-0148,ACP-113,LOT-154152,97,93,11.4,17.1,41,3386,9.46,3.01,78,62.8,27.6,43.5,80.38,2.63,6.4,0
ERP,23-11-2025,C,MCH-004,OP-0043,ACP-112,LOT-458305,115,110,18.6,12.7,110,3473,10.85,2.03,71.5,63.6,34.1,73.5,54.02,2.37,3.6,0
ERP,11-03-2025,B,MCH-004,OP-0087,ACP-112,LOT-269441,108,101,27.9,11.7,58,3364,8.78,2.85,55.8,47.1,30.3,61.2,64.77,3,12.7,0
ERP,28-11-2025,A,MCH-011,OP-0088,ACP-108,LOT-381533,71,62,27.3,20.6,67,3192,11.01,5.35,63.4,63.9,31.6,36.2,38.18,8.21,63.4,1
ERP,03-12-2025,A,MCH-007,OP-0035,ACP-117,LOT-887503,82,76,31.5,1.9,46,4113,8.29,3.62,55.4,45.2,26,37.8,73.93,2.72,0,0
ERP,16-08-2025,A,MCH-018,OP-0138,ACP-106,LOT-803092,73,70,16.6,13,68,3739,9.14,4.19,68.4,67.5,24.9,35.2,69.35,1.67,45.5,1
ERP,10-09-2025,A,MCH-019,OP-0041,ACP-119,LOT-594833,129,124,29,4,35,3221,9.15,1.93,66.2,65.5,25.3,39.9,88.85,1.26,0,0
ERP,06-09-2025,A,MCH-019,OP-0130,ACP-120,LOT-838578,58,55,3.7,18.9,66,3395,10.46,4.05,70.8,40.7,30.8,81.2,105.49,4.74,0,0
ERP,03-12-2025,B,MCH-002,OP-0125,ACP-118,LOT-436001,87,78,64.6,26.6,0,3704,7.59,3.4,75.3,64.7,26,37.8,70.66,1.17,0,0
ERP,05-12-2025,A,MCH-002,OP-0063,ACP-107,LOT-498650,50,43,40.1,2.8,47,3554,7.79,4.42,52.4,50,33.4,78.3,72.33,4.15,3.4,0
ERP,19-07-2025,B,MCH-019,OP-0054,ACP-115,LOT-873229,74,71,16,2.1,40,3713,10.98,0.36,77.1,41.4,36.1,49.8,45.11,1.81,5.8,0
ERP,11-08-2025,C,MCH-003,OP-0121,ACP-106,LOT-897893,85,83,12,9.3,23,2394,8.62,3.96,53.4,56.8,32,73.8,67.04,0.81,3.1,0
ERP,24-09-2025,B,MCH-018,OP-0146,ACP-120,LOT-692406,118,112,22.8,2.5,85,3451,8.21,1.48,75.3,28.4,27.5,55.1,78.5,2.89,3.4,0
ERP,05-08-2025,B,MCH-003,OP-0012,ACP-111,LOT-368104,121,114,9.7,3.3,49,2352,9.26,0.48,55.6,46.6,38,48.8,80.9,4.41,0,0
ERP,19-10-2025,A,MCH-018,OP-0156,ACP-109,LOT-412683,66,55,36.8,2.1,21,3444,7.82,3.65,64.7,59.9,34.1,72.2,81.13,10.44,26.2,1
ERP,27-09-2025,C,MCH-002,OP-0008,ACP-120,LOT-162663,99,96,9.5,6.9,25,3588,7.77,2.06,90,46,24.9,55,79.77,1.94,8,0
ERP,14-09-2025,C,MCH-022,OP-0106,ACP-102,LOT-909703,127,124,13.5,3.1,7,3077,11.23,2.09,67.4,44,38,58.2,83.71,1.01,8.6,0
ERP,10-01-2026,C,MCH-013,OP-0109,ACP-109,LOT-632215,77,68,17.5,20.8,0,3546,11.48,4.32,65.5,48.2,28.7,39.5,86,8.71,12.5,1
ERP,16-10-2025,A,MCH-011,OP-0115,ACP-103,LOT-588858,73,63,72.3,1.5,0,3083,10.57,4.4,54.6,63.3,26.7,57.1,40.76,1.56,0,0
ERP,27-10-2025,B,MCH-004,OP-0161,ACP-114,LOT-621433,88,83,0.9,12.4,0,3792,11.11,2.97,61.4,46.2,31.5,64.1,53.14,5.62,40.4,1
ERP,17-10-2025,B,MCH-001,OP-0139,ACP-103,LOT-505229,116,111,13.7,14.8,0,3387,8.87,2.04,72,53.5,28.8,78.8,41.56,2.73,3.3,0
ERP,22-10-2025,B,MCH-011,OP-0092,ACP-109,LOT-214097,61,59,3.9,18.9,41,2975,11.64,1.21,52.8,58.7,34.8,49.4,89.06,2.6,0,0
ERP,03-09-2025,A,MCH-001,OP-0139,ACP-103,LOT-605889,57,48,57.9,10.9,36,3278,8.09,2.29,71.1,55.5,38.6,84.1,47.19,2.37,0,0
ERP,13-11-2025,A,MCH-019,OP-0090,ACP-105,LOT-537906,109,104,36.4,11.9,19,3569,8.27,3.47,58.5,39.3,24.9,84.3,93.87,0,18.8,0
ERP,20-07-2025,B,MCH-010,OP-0074,ACP-116,LOT-739149,100,94,29,1.7,0,3068,12.19,2.63,68.4,67.1,38.6,43.5,84.44,2.84,7.9,0
ERP,10-07-2025,B,MCH-006,OP-0151,ACP-118,LOT-347902,86,83,3.9,22.2,85,2158,10.07,4.24,74.7,44.1,30.9,78.6,69.89,2.37,6.1,0
ERP,22-11-2025,A,MCH-014,OP-0084,ACP-109,LOT-853281,64,60,11.5,10.7,0,1786,11.12,4.03,66.9,38.8,33.9,50.1,91.03,4.39,39.1,1
ERP,12-08-2025,A,MCH-001,OP-0109,ACP-118,LOT-669490,83,82,9.2,3.9,28,3129,11.7,3.27,67.6,58.7,37.7,73.6,67.15,0.29,0,0
ERP,05-09-2025,B,MCH-021,OP-0146,ACP-119,LOT-720939,102,101,0.5,36.1,126,2737,9.97,3.54,76.8,61.9,31.2,55.2,89.32,0.98,6.7,0
ERP,12-08-2025,C,MCH-017,OP-0164,ACP-105,LOT-672251,121,112,27.8,18.5,50,3404,8.04,2.01,47.7,63.6,37.7,73.6,89.46,4.27,42.3,1
ERP,17-01-2026,A,MCH-021,OP-0067,ACP-120,LOT-964718,97,92,31.2,21.7,0,2614,10.41,2.92,78.7,53.7,35.4,64,103.99,0.89,13,0
ERP,10-01-2026,B,MCH-005,OP-0012,ACP-120,LOT-659538,49,47,8.6,2.7,44,3727,10.38,4.47,51.7,47.7,28.7,39.5,89.58,1.25,13.2,0
ERP,11-10-2025,A,MCH-015,OP-0050,ACP-101,LOT-592833,126,123,1.4,18.7,36,3294,10.2,3.93,65.5,55.6,30.6,73,83.64,2.22,11.6,0
ERP,30-01-2026,B,MCH-013,OP-0046,ACP-117,LOT-216740,119,113,33,10.7,30,3700,9.15,3.64,61,40.7,31.2,42.7,62.16,1.8,2.7,0
ERP,17-07-2025,B,MCH-018,OP-0117,ACP-117,LOT-545138,49,40,55,6.8,104,3448,9.63,3.96,64.1,65.6,38.2,52.2,59.19,3.43,5.6,0
ERP,03-01-2026,C,MCH-007,OP-0038,ACP-112,LOT-307909,126,120,13.7,7.8,53,3738,8.52,2.97,71.6,55.7,27.6,42.1,70.42,3.27,7.8,0
ERP,26-12-2025,A,MCH-008,OP-0062,ACP-112,LOT-308965,127,118,46.2,5.1,31,1847,10.25,1.93,67.2,51.6,34.6,58.8,56.89,2.66,22.9,0
ERP,25-08-2025,B,MCH-007,OP-0074,ACP-107,LOT-565830,84,82,8.3,9.3,45,3973,9.66,3.18,67.9,76.8,36.5,72.4,72.64,1.36,5.8,0
ERP,20-10-2025,C,MCH-020,OP-0149,ACP-118,LOT-919851,117,111,21.1,9.4,19,3376,,2.72,54.2,63.5,30.5,76,74.63,3.01,20.5,1
ERP,13-07-2025,B,MCH-015,OP-0178,ACP-104,LOT-388577,111,99,37.4,6.6,0,3590,7.7,2.06,60.9,36.6,26.1,55.1,95.34,6.81,63.2,1
ERP,11-10-2025,A,MCH-001,OP-0021,ACP-109,LOT-818997,94,86,18.6,4.7,3,3162,8.46,5.5,71.9,58.3,30.6,73,74.42,6.55,25.2,1
ERP,18-01-2026,C,MCH-020,OP-0087,ACP-118,LOT-571591,70,65,20.5,16.1,51,3187,11,5.44,76.2,62.9,38,73.7,63.07,3.01,7.2,0
ERP,30-12-2025,a,MCH-001,OP-0038,ACP-101,LOT-309952,90,87,14.6,12.3,37,3286,8.58,5.1,79.2,55.2,35.2,79.4,76.21,1.82,3.7,0
ERP,07-12-2025,A,MCH-004,OP-0180,ACP-113,LOT-287997,90,85,13.2,19.9,0,3384,9.9,4.88,87.3,47,37.4,54.8,57.51,3.71,21.4,0
ERP,16-07-2025,B,MCH-005,OP-0038,ACP-114,LOT-675000,90,88,3.4,6.2,65,3469,11.44,5.53,67.3,66.7,25.5,81.9,52,2.25,1.1,0
ERP,03-12-2025,C,MCH-010,OP-0073,ACP-113,LOT-468750,89,83,34.4,21.5,24,3230,9.68,6.28,72.8,58.2,26,37.8,78.84,2.16,8.5,0
ERP,30-12-2025,A,MCH-003,OP-0136,ACP-109,LOT-836675,94,89,37.3,20.8,58,2464,11.05,1.86,73.8,44.2,35.2,79.4,91.06,0,11,0
ERP,10-08-2025,A,MCH-005,OP-0139,ACP-105,LOT-815410,58,56,3.4,0.4,3,3622,9.75,4.35,78.2,41.6,26.3,47.7,85.32,3.5,7.8,0
ERP,01-08-2025,B,MCH-004,OP-0080,ACP-102,LOT-605981,84,76,26.1,14.8,25,3625,,2.96,70.4,59.6,34.6,42,64.48,5.09,55.9,1
ERP,02-09-2025,C,MCH-005,OP-0086,ACP-120,LOT-655204,113,106,26.8,17.9,19,3492,11.67,2.34,91.6,65,37.5,69.5,80.28,2.88,6.3,0
ERP,30-01-2026,B,MCH-011,OP-0104,ACP-116,LOT-444278,107,93,26.6,10.8,18,2979,9.33,3.72,66.7,55.5,31.2,42.7,81.85,9.66,32.6,1
ERP,03-01-2026,C,MCH-010,OP-0105,ACP-102,LOT-802322,70,66,25.2,20.8,5,3000,9.22,0.79,63.8,60.2,27.6,42.1,76.31,0.94,10.4,0
ERP,03-08-2025,C,MCH-015,OP-0108,ACP-104,LOT-320840,71,69,6.2,30.5,38,3322,9.22,4.83,57.8,51.1,37.5,75.7,83.19,2.41,3.8,0
ERP,22-11-2025,A,MCH-015,OP-0129,ACP-107,LOT-803553,96,91,28,15.6,24,3416,10.09,2.55,65.7,72.5,33.9,50.1,69.21,1.45,0,0
ERP,21-07-2025,C,MCH-018,OP-0100,ACP-104,LOT-293588,118,110,23.9,7.2,17,3207,8.9,3.05,65.5,56.9,25.2,44.8,91.1,4.52,6.4,1
ERP,31-08-2025,C,MCH-011,OP-0110,ACP-110,LOT-191397,61,58,7.9,11,0,2971,9.55,3.7,65.8,58.8,32.2,78.1,56.67,3.02,15.6,0
ERP,17-11-2025,A,MCH-012,OP-0155,ACP-109,LOT-573991,62,56,4.2,22.2,37,1613,11.55,2.28,71.4,58.8,30.4,49.2,81.95,9.46,27.6,1
ERP,03-08-2025,A,MCH-001,OP-0030,ACP-110,LOT-322252,104,98,46,11,25,3491,10.6,2.91,59.9,58.2,37.5,75.7,60.58,0.7,0,0
ERP,04-09-2025,C,MCH-011,OP-0169,ACP-108,LOT-130823,83,80,10.1,11.3,0,3011,9.74,2.48,56.7,62.8,34.6,55.6,42.75,2.42,0,0
ERP,21-09-2025,B,MCH-013,OP-0165,ACP-115,LOT-654337,92,90,2.4,6.1,11,3516,9.6,2.74,62.8,29.9,31.7,47.7,40.94,1.55,12.9,0
ERP,27-12-2025,C,MCH-005,OP-0175,ACP-102,LOT-108848,95,92,2.5,13.3,0,3544,9.43,3.37,58,42.6,25,57.5,70.49,2.67,2,0
ERP,11-11-2025,B,MCH-020,OP-0034,ACP-115,LOT-663824,113,107,23.8,29.8,21,3313,9.85,3.74,76.5,60.1,37.5,66.9,49.05,2.4,3.9,0
ERP,12-10-2025,B,MCH-006,OP-0075,ACP-101,LOT-951912,80,76,18.9,13.5,21,2405,7.43,5.56,68.6,47.4,38.2,41.4,69.48,1.65,0,0
ERP,17-12-2025,c,MCH-017,OP-0127,ACP-112,LOT-513994,59,56,10.3,20.9,0,3463,9.83,1.01,61.8,58.3,34.6,74,67.53,2.72,0,0
ERP,09-10-2025,A,MCH-022,OP-0123,ACP-114,LOT-926908,50,49,3.4,3.3,0,3601,11.73,3.02,79.5,56.9,25.3,39.9,53.25,1.23,13,0
ERP,08-10-2025,A,MCH-018,OP-0155,ACP-106,LOT-982962,84,73,29.1,31.2,4,3471,10.19,3.15,61.9,47.8,29.2,78.4,60.77,8.48,52.3,1
