source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
SCADA,08-11-2025,C,MCH-019,OP-0104,ACP-116,LOT-180535,115.00,108.00,10.00,28.20,10.00,3484.00,9.99,1.82,66.20,33.90,24.80,80.90,96.46,5.12,15.90,1
SCADA,18-12-2025,B,MCH-021,OP-0021,ACP-101,LOT-178043,63.00,58.00,11.20,8.00,0.00,2581.00,10.13,4.27,63.80,52.00,26.60,47.30,83.89,6.30,38.10,1
SCADA,03-08-2025,C,MCH-015,OP-0057,ACP-108,LOT-763229,105.00,100.00,9.30,20.30,50.00,3508.00,11.54,1.32,62.20,62.70,37.50,75.70,33.10,3.31,4.20,0
SCADA,31-07-2025,B,MCH-019,OP-0177,ACP-118,LOT-910800,64.00,61.00,5.30,4.60,0.00,3321.00,11.03,4.12,66.20,33.80,24.60,80.70,68.16,3.84,3.40,0
SCADA,30-01-2026,A,MCH-007,OP-0093,ACP-120,LOT-994605,60.00,58.00,16.90,5.50,0.00,3807.00,11.01,4.34,71.80,55.40,31.20,42.70,91.77,0.57,12.00,0
SCADA,04-08-2025,C,MCH-009,OP-0036,ACP-108,LOT-166444,101.00,101.00,3.90,9.60,1.00,1939.00,10.95,3.98,63.00,53.10,24.70,46.80,40.23,0.00,5.80,0
SCADA,19-11-2025,C,MCH-012,OP-0001,ACP-102,LOT-684294,59.00,56.00,10.30,32.90,0.00,1627.00,10.26,4.57,79.30,38.90,36.80,54.10,73.31,2.28,12.00,0
SCADA,15-11-2025,A,MCH-019,OP-0097,ACP-108,LOT-332261,128.00,121.00,32.10,1.00,59.00,3529.00,10.83,3.30,63.40,47.20,33.70,55.60,39.82,2.16,10.40,0
SCADA,24-10-2025,B,MCH-013,OP-0174,ACP-120,LOT-604902,98.00,93.00,20.40,1.10,10.00,3732.00,10.79,5.26,63.10,47.70,38.10,46.90,87.36,2.75,12.20,0
SCADA,13-08-2025,B,MCH-016,OP-0162,ACP-114,LOT-350287,69.00,64.00,10.20,14.10,19.00,1111.00,7.63,3.28,70.50,48.70,32.50,53.90,59.28,5.95,26.00,1
SCADA,14-10-2025,B,MCH-003,OP-0153,ACP-108,LOT-498805,50.00,44.00,51.60,32.40,126.00,2530.00,10.34,1.90,71.70,64.10,35.60,81.90,37.30,0.00,4.90,0
SCADA,10-10-2025,C,MCH-003,OP-0158,ACP-107,LOT-247964,87.00,80.00,39.30,14.60,2.00,2462.00,11.47,3.07,71.80,64.60,27.40,65.90,71.31,2.46,5.10,0
SCADA,25-12-2025,B ,MCH-002,OP-0085,ACP-108,LOT-331042,57.00,54.00,15.90,7.20,4.00,3473.00,10.24,2.28,69.10,48.90,32.30,61.60,35.37,0.98,8.80,0
SCADA,13-10-2025,C,MCH-004,OP-0005,ACP-117,LOT-195369,105.00,104.00,0.70,8.20,2.00,3364.00,8.95,4.27,56.30,58.30,29.70,74.00,60.10,1.16,0.00,0
SCADA,13-12-2025,A,MCH-020,OP-0078,ACP-105,LOT-871209,117.00,113.00,24.00,18.40,45.00,2930.00,10.79,3.50,62.30,43.40,28.40,72.30,74.45,0.95,14.20,0
SCADA,12-12-2025,B,MCH-015,OP-0044,ACP-106,LOT-461277,67.00,61.00,13.00,0.70,22.00,3898.00,8.53,2.67,70.40,34.90,27.00,78.30,66.47,7.21,36.80,1
SCADA,12-09-2025,A,MCH-014,OP-0050,ACP-111,LOT-627677,101.00,94.00,6.20,33.50,0.00,1902.00,9.98,4.62,58.50,48.60,35.70,45.00,101.60,6.00,50.30,1
SCADA,25-01-2026,A,MCH-011,OP-0039,ACP-109,LOT-926998,47.00,46.00,6.90,7.60,54.00,3077.00,10.40,3.36,80.40,52.30,37.60,52.30,94.53,0.00,3.00,0
SCADA,07-01-2026,C,MCH-005,OP-0098,ACP-112,LOT-167339,49.00,46.00,21.30,4.40,0.00,3814.00,12.09,4.00,80.70,55.30,29.90,51.60,61.07,0.02,0.00,0
SCADA,11-09-2025,A,MCH-017,OP-0136,ACP-105,LOT-483655,63.00,61.00,8.10,23.40,26.00,3494.00,11.07,2.46,57.10,45.70,25.20,58.40,99.28,2.11,2.50,0
SCADA,14-12-2025,B,MCH-009,OP-0107,ACP-116,LOT-443542,102.00,99.00,5.00,13.80,0.00,1788.00,9.89,4.92,61.30,67.50,31.90,79.30,77.11,2.73,6.20,0
SCADA,02-01-2026,C,MCH-021,OP-0006,ACP-118,LOT-767274,46.00,41.00,21.90,11.30,80.00,2508.00,10.33,0.53,63.40,53.80,36.30,63.90,67.55,3.93,5.10,0
SCADA,28-08-2025,B,MCH-019,OP-0121,ACP-112,LOT-532581,126.00,120.00,35.20,12.20,0.00,3327.00,8.19,3.57,55.20,53.30,38.20,44.80,51.99,1.43,5.60,0
SCADA,15-11-2025,B,MCH-011,OP-0016,ACP-115,LOT-348547,108.00,92.00,104.70,21.60,36.00,2987.00,9.66,4.39,61.20,40.00,33.70,55.60,54.08,2.54,3.10,0
SCADA,22-11-2025,C,MCH-007,OP-0158,ACP-108,LOT-982775,86.00,82.00,10.60,13.60,58.00,3724.00,8.53,3.11,74.30,62.10,33.90,50.10,35.70,2.70,0.00,0
SCADA,27-01-2026,A,MCH-003,OP-0072,ACP-112,LOT-428346,65.00,58.00,47.80,12.50,0.00,2432.00,12.23,,77.60,44.60,30.90,43.50,58.08,0.93,7.00,0
SCADA,04-10-2025,B,MCH-022,OP-0112,ACP-119,LOT-592834,71.00,62.00,40.40,0.30,0.00,3352.00,9.26,5.34,66.70,68.40,36.00,77.50,95.85,5.92,33.90,1
SCADA,29-11-2025,C,MCH-017,OP-0134,ACP-111,LOT-168993,103.00,97.00,12.70,2.70,0.00,3291.00,8.89,4.35,60.20,44.50,35.00,46.00,87.77,4.30,58.10,1
SCADA,23-10-2025,B,MCH-013,OP-0066,ACP-118,LOT-852577,94.00,88.00,20.90,20.30,11.00,3102.00,9.58,2.88,64.90,58.40,26.50,40.90,63.96,3.29,11.60,0
SCADA,05-08-2025,A,MCH-016,OP-0154,ACP-107,LOT-855495,47.00,43.00,16.40,20.80,3.00,1250.00,11.00,2.07,65.50,79.80,38.00,48.80,62.61,3.31,11.40,0
SCADA,04-07-2025,B,MCH-002,OP-0143,ACP-116,LOT-504123,73.00,70.00,8.60,7.70,19.00,3517.00,9.61,2.35,68.00,67.70,34.40,76.80,68.72,3.01,5.20,0
SCADA,06-11-2025,C,MCH-015,OP-0016,ACP-113,LOT-453420,119.00,113.00,11.00,11.50,37.00,3543.00,9.36,1.22,62.20,63.70,27.40,83.00,69.99,3.62,3.50,0
SCADA,30-07-2025,A,MCH-010,OP-0112,ACP-107,LOT-648015,101.00,97.00,9.70,20.90,43.00,2890.00,9.77,3.89,67.40,63.00,38.40,48.20,61.30,2.60,18.70,0
SCADA,11-01-2026,A,MCH-004,OP-0145,ACP-107,LOT-568212,45.00,41.00,26.60,1.30,64.00,3440.00,10.38,1.45,71.50,41.60,28.10,41.00,70.75,0.87,0.30,0
SCADA,14-12-2025,C,MCH-013,OP-0148,ACP-116,LOT-395545,115.00,113.00,4.80,26.50,0.00,3860.00,8.65,3.95,81.30,52.30,31.90,79.30,79.26,1.27,20.80,0
SCADA,18-07-2025,A,MCH-020,OP-0001,ACP-103,LOT-239333,86.00,80.00,24.20,34.00,58.00,3120.00,10.77,3.48,67.40,53.80,30.10,62.90,40.29,3.97,11.70,0
SCADA,13-09-2025,A,MCH-012,OP-0146,ACP-104,LOT-590790,56.00,52.00,24.30,7.30,0.00,1537.00,10.63,1.41,76.90,64.20,30.70,44.30,81.37,2.00,13.90,0
SCADA,02-07-2025,C,MCH-020,OP-0150,ACP-107,LOT-628808,109.00,105.00,16.10,31.70,0.00,3209.00,10.98,5.13,74.50,69.50,31.80,63.40,73.03,1.97,16.10,0
SCADA,30-07-2025,A,MCH-002,OP-0110,ACP-116,LOT-338630,90.00,86.00,27.10,19.80,39.00,3887.00,9.19,4.26,70.30,57.40,38.40,48.20,86.43,0.42,11.00,0
SCADA,29-12-2025,A,MCH-002,OP-0028,ACP-110,LOT-186112,72.00,70.00,9.80,11.60,66.00,3482.00,9.77,2.69,70.00,54.80,35.70,45.10,57.96,0.83,9.20,0
SCADA,21-01-2026,C,MCH-010,OP-0043,ACP-109,LOT-914352,83.00,80.00,8.40,25.10,31.00,3329.00,10.68,1.49,65.60,44.50,37.00,66.90,84.57,1.79,8.80,0
SCADA,16-01-2026,B,MCH-019,OP-0077,ACP-105,LOT-540824,122.00,116.00,12.70,11.20,35.00,3203.00,11.22,1.37,77.40,50.50,27.50,76.40,83.65,3.33,0.00,0
SCADA,09-01-2026,C,MCH-010,OP-0143,ACP-113,LOT-444877,50.00,48.00,7.80,1.10,0.00,3493.00,11.44,3.43,63.10,66.70,35.30,45.60,74.35,2.00,11.70,0
SCADA,06-09-2025,A,MCH-020,OP-0024,ACP-117,LOT-907047,81.00,76.00,38.10,1.40,0.00,3127.00,9.05,4.12,75.50,49.70,30.80,81.20,67.42,0.00,0.00,0
SCADA,30-09-2025,C,MCH-021,OP-0160,ACP-101,LOT-402291,65.00,60.00,26.30,12.00,0.00,2519.00,9.77,3.09,62.00,37.80,37.70,67.00,69.34,2.38,0.00,0
SCADA,04-07-2025,B,MCH-021,OP-0037,ACP-112,LOT-950959,112.00,103.00,42.50,17.30,16.00,2522.00,9.53,2.31,69.60,56.60,34.40,76.80,62.95,3.00,7.00,0
SCADA,23-08-2025,B,MCH-019,OP-0096,ACP-102,LOT-526151,101.00,96.00,12.00,9.60,13.00,3466.00,11.04,1.55,77.90,53.70,37.00,39.50,71.67,3.42,0.00,0
SCADA,13-01-2026,B,MCH-006,OP-0132,ACP-115,LOT-936562,125.00,122.00,2.80,7.10,48.00,2373.00,9.68,4.87,72.70,57.40,30.60,84.50,48.40,2.07,0.00,0
SCADA,28-11-2025,C,MCH-003,OP-0047,ACP-110,LOT-320389,64.00,58.00,43.50,14.00,34.00,2436.00,10.74,3.64,61.40,47.20,31.60,36.20,63.26,1.35,20.00,0
SCADA,27-07-2025,A,MCH-019,OP-0156,ACP-115,LOT-925619,113.00,108.00,37.20,10.80,0.00,3765.00,9.20,2.13,65.50,41.00,24.50,44.60,53.43,0.74,17.60,0
SCADA,03-07-2025,A,MCH-022,OP-0098,ACP-109,LOT-198386,74.00,67.00,36.20,7.10,18.00,3437.00,8.04,2.90,58.90,52.00,31.00,62.60,90.67,2.94,4.10,0
SCADA,06-11-2025,C,MCH-010,OP-0131,ACP-106,LOT-627339,49.00,45.00,23.00,11.40,16.00,3107.00,9.51,4.78,69.00,55.60,27.40,83.00,62.21,2.01,5.20,0
SCADA,22-10-2025,C,MCH-001,OP-0172,ACP-106,LOT-301382,54.00,52.00,16.40,22.40,0.00,3290.00,9.29,3.19,78.00,69.50,34.80,49.40,63.60,0.33,12.00,0
SCADA,21-08-2025,B,MCH-005,OP-0001,ACP-112,LOT-324085,58.00,53.00,26.80,26.10,0.00,3671.00,8.94,3.73,73.80,58.10,38.50,60.90,57.01,2.56,28.70,0
SCADA,11-08-2025,B,MCH-006,OP-0073,ACP-113,LOT-287891,116.00,110.00,23.40,20.50,78.00,2354.00,8.91,5.03,76.00,57.70,32.00,73.80,65.62,2.77,8.30,0
SCADA,20-07-2025,C,MCH-006,OP-0025,ACP-118,LOT-816565,114.00,102.00,42.00,3.60,37.00,2266.00,8.23,4.68,74.10,53.30,38.60,43.50,67.19,5.93,3.20,1
SCADA,07-09-2025,A,MCH-011,OP-0159,ACP-119,LOT-669769,64.00,55.00,39.30,29.10,78.00,3029.00,9.10,4.44,58.50,41.90,29.80,47.30,92.27,6.65,20.90,1
SCADA,23-09-2025,C,MCH-017,OP-0038,ACP-101,LOT-159388,129.00,123.00,15.30,6.90,51.00,3619.00,8.93,3.41,75.70,48.70,38.70,82.20,83.70,3.49,43.00,1
SCADA,05-07-2025,A,MCH-016,OP-0177,ACP-117,LOT-944592,123.00,118.00,23.60,10.30,68.00,1266.00,10.82,3.94,54.10,50.30,26.50,40.40,73.50,1.96,8.10,0
SCADA,04-11-2025,B,MCH-015,OP-0018,ACP-104,LOT-976716,60.00,58.00,11.90,5.50,3.00,3397.00,9.13,4.69,62.40,68.90,25.00,44.40,92.82,0.74,12.50,0
SCADA,09-12-2025,C,MCH-016,OP-0027,ACP-112,LOT-137051,128.00,126.00,0.20,26.50,51.00,1071.00,9.98,3.76,74.30,37.70,25.70,37.50,60.99,1.81,0.00,0
SCADA,16-11-2025,A,MCH-014,OP-0027,ACP-102,LOT-794763,82.00,69.00,52.30,12.60,22.00,1727.00,10.10,3.28,51.70,54.10,35.70,78.80,69.61,7.97,55.60,1
SCADA,07-08-2025,B,MCH-004,OP-0116,ACP-116,LOT-769135,60.00,51.00,53.30,12.90,91.00,3211.00,9.02,2.48,74.60,40.80,25.80,48.20,99.77,3.20,5.50,0
SCADA,11-08-2025,C,MCH-016,OP-0179,ACP-102,LOT-559122,120.00,113.00,29.00,9.00,0.00,1135.00,12.29,3.93,67.60,60.10,32.00,73.80,79.44,3.05,7.50,0
SCADA,15-09-2025,C,MCH-009,OP-0132,ACP-115,LOT-229786,64.00,61.00,24.40,2.80,24.00,1627.00,10.45,1.04,66.70,44.40,33.20,49.50,58.51,0.00,2.20,0
SCADA,25-01-2026,A,MCH-019,OP-0136,ACP-104,LOT-972723,93.00,90.00,1.40,4.50,5.00,3721.00,10.10,1.71,60.20,62.10,37.60,52.30,77.44,3.56,2.20,0
SCADA,12-09-2025,B,MCH-003,OP-0163,ACP-112,LOT-615652,85.00,82.00,7.30,12.00,55.00,2214.00,10.19,4.38,47.20,62.80,35.70,45.00,64.05,2.93,0.00,0
SCADA,19-12-2025,C,MCH-005,OP-0123,ACP-120,LOT-647472,111.00,105.00,11.30,11.40,0.00,4040.00,9.65,4.91,66.10,49.00,29.40,46.50,100.05,3.81,13.20,0
SCADA,04-12-2025,A,MCH-012,OP-0151,ACP-103,LOT-979285,63.00,57.00,31.80,9.40,1.00,1437.00,9.02,3.42,73.10,50.10,27.00,52.40,44.11,3.51,4.90,0
SCADA,16-12-2025,A,MCH-007,OP-0114,ACP-109,LOT-127793,68.00,62.00,50.10,10.50,9.00,3992.00,9.32,4.14,81.20,50.10,35.40,61.60,81.93,0.24,0.00,0
SCADA,10-11-2025,B,MCH-018,OP-0061,ACP-101,LOT-157174,96.00,92.00,30.30,16.90,62.00,3410.00,9.12,4.97,74.40,47.70,31.00,52.60,71.96,0.00,1.30,0
SCADA,21-10-2025,A,MCH-011,OP-0143,ACP-118,LOT-684785,88.00,85.00,21.40,5.30,0.00,3178.00,9.17,1.20,83.60,43.00,27.40,72.50,68.10,0.89,0.00,0
SCADA,15-12-2025,B,MCH-002,OP-0123,ACP-118,LOT-935429,69.00,66.00,6.70,7.50,28.00,3761.00,9.99,0.59,65.70,59.40,37.20,45.80,65.72,3.27,19.60,1
SCADA,06-10-2025,B,MCH-012,OP-0021,ACP-113,LOT-698863,64.00,61.00,1.80,31.30,60.00,1496.00,7.68,1.97,59.60,70.20,37.00,46.40,65.83,4.22,58.00,1
SCADA,04-08-2025,C,MCH-018,OP-0015,ACP-112,LOT-294239,80.00,68.00,46.50,21.00,0.00,3784.00,9.87,1.85,72.40,59.50,24.70,46.80,61.64,7.20,49.90,1
SCADA,07-07-2025,C,MCH-017,OP-0163,ACP-106,LOT-145857,123.00,114.00,45.60,12.00,16.00,3261.00,9.52,2.54,82.50,59.40,29.70,74.70,70.44,3.03,68.30,1
SCADA,11-09-2025,A,MCH-021,OP-0090,ACP-120,LOT-358074,109.00,106.00,12.10,1.70,48.00,2516.00,10.12,7.01,69.70,52.90,25.20,58.40,86.31,1.63,0.00,0
SCADA,21-11-2025,B,MCH-018,OP-0139,ACP-119,LOT-508195,54.00,46.00,42.30,16.70,41.00,3815.00,12.28,0.92,55.90,54.90,29.20,79.20,97.05,5.89,60.90,1
SCADA,29-12-2025,C,MCH-017,OP-0170,ACP-107,LOT-503039,103.00,97.00,7.20,2.30,0.00,3581.00,8.29,1.80,63.00,47.50,35.70,45.10,58.84,4.99,25.30,1
SCADA,14-11-2025,C,MCH-009,OP-0047,ACP-116,LOT-726191,120.00,114.00,2.60,1.90,60.00,1857.00,8.44,4.78,70.80,62.30,36.30,39.70,74.90,4.33,29.50,1
SCADA,03-10-2025,A,MCH-008,OP-0133,ACP-109,LOT-125046,90.00,87.00,4.70,24.00,67.00,2020.00,9.68,5.18,72.00,53.70,27.00,80.90,86.71,3.02,1.00,0
SCADA,04-08-2025,C,MCH-014,OP-0081,ACP-112,LOT-848744,79.00,70.00,36.90,31.00,49.00,1782.00,11.98,3.54,66.40,60.20,24.70,46.80,60.31,5.75,5.00,0
SCADA,15-08-2025,A,MCH-020,OP-0030,ACP-104,LOT-336869,121.00,114.00,0.20,2.40,36.00,3298.00,8.01,0.51,63.40,72.10,30.70,45.70,87.93,5.65,59.10,1
SCADA,01-01-2026,A,MCH-009,OP-0020,ACP-109,LOT-239089,74.00,67.00,31.90,8.90,81.00,1933.00,9.69,2.27,60.60,57.00,30.70,52.50,89.58,3.87,1.40,0
SCADA,07-12-2025,A,MCH-014,OP-0021,ACP-114,LOT-810619,78.00,74.00,20.70,14.20,0.00,1726.00,9.04,2.26,64.80,56.70,37.40,54.80,58.40,1.77,18.80,0
SCADA,20-10-2025,B,MCH-009,OP-0104,ACP-105,LOT-165462,122.00,119.00,23.40,7.60,25.00,1934.00,9.70,2.92,68.00,43.80,30.50,76.00,92.26,0.41,0.00,0
SCADA,07-11-2025,B,MCH-014,OP-0123,ACP-104,LOT-197991,60.00,55.00,7.10,15.80,5.00,1574.00,8.41,2.71,70.60,60.20,33.60,71.10,89.21,6.32,72.40,1
SCADA,13-08-2025,A,MCH-004,OP-0098,ACP-114,LOT-285527,45.00,42.00,9.00,18.30,35.00,3635.00,9.44,5.86,59.20,44.70,32.50,53.90,63.04,3.41,6.30,0
SCADA,03-12-2025,A,MCH-012,OP-0047,ACP-105,LOT-508530,92.00,82.00,50.00,16.00,22.00,1545.00,10.31,3.88,73.20,58.60,26.00,37.80,81.09,3.66,20.90,1
SCADA,13-11-2025,B,MCH-015,OP-0130,ACP-120,LOT-500537,111.00,99.00,27.70,3.00,9.00,3485.00,9.17,3.00,59.10,61.60,24.90,84.30,93.92,7.63,31.20,1
SCADA,22-08-2025,B,MCH-003,OP-0171,ACP-118,LOT-719900,75.00,71.00,34.60,9.40,51.00,2514.00,10.58,3.17,60.60,63.00,25.40,75.50,64.56,0.00,3.70,0
SCADA,09-08-2025,A,MCH-002,OP-0179,ACP-103,LOT-343867,112.00,108.00,1.90,7.80,59.00,3772.00,11.87,0.90,64.00,62.60,36.50,56.60,38.13,3.13,1.50,0
SCADA,28-12-2025,A,MCH-013,OP-0037,ACP-111,LOT-974328,117.00,111.00,42.10,4.70,58.00,3405.00,10.57,1.02,73.20,48.30,31.20,67.00,80.91,0.76,2.40,0
SCADA,17-07-2025,C,MCH-008,OP-0041,ACP-114,LOT-737769,63.00,57.00,15.20,3.10,88.00,2031.00,11.04,5.72,82.20,39.80,38.20,52.20,60.80,6.72,33.10,1
SCADA,14-10-2025,A,MCH-020,OP-0177,ACP-103,LOT-626934,101.00,93.00,52.90,10.60,9.00,2904.00,10.66,2.50,59.30,63.80,35.60,81.90,38.62,1.47,0.00,0
SCADA,13-07-2025,c,MCH-022,OP-0103,ACP-115,LOT-686488,62.00,59.00,8.10,7.30,53.00,3305.00,9.42,0.49,76.20,59.90,26.10,55.10,54.05,2.75,3.90,0
SCADA,02-10-2025,C,MCH-008,OP-0110,ACP-103,LOT-159547,99.00,96.00,1.70,1.00,12.00,1870.00,7.61,4.09,59.80,38.90,33.40,45.50,39.25,2.36,5.60,0
SCADA,02-12-2025,C,MCH-018,OP-0019,ACP-114,LOT-551657,72.00,64.00,31.70,35.80,10.00,3295.00,8.84,4.85,77.60,72.20,35.20,59.80,59.05,5.24,44.30,1
SCADA,25-07-2025,A,MCH-003,OP-0141,ACP-104,LOT-444774,76.00,72.00,28.90,9.10,84.00,2556.00,10.89,5.32,67.60,57.50,30.40,76.70,86.06,0.59,11.30,0
SCADA,17-08-2025,A,MCH-007,OP-0094,ACP-102,LOT-960285,75.00,71.00,11.10,5.90,64.00,3769.00,8.49,3.11,56.90,56.80,38.50,63.60,57.89,3.09,2.70,0
SCADA,18-01-2026,A,MCH-014 ,OP-0079,ACP-120,LOT-650911,94.00,92.00,6.60,34.60,0.00,1769.00,9.66,3.35,79.40,37.00,38.00,73.70,89.92,1.72,69.90,1
SCADA,31-01-2026,A,MCH-006,OP-0078,ACP-108,LOT-947328,69.00,64.00,22.70,13.30,3.00,2219.00,9.83,3.27,62.20,37.20,31.40,47.30,32.41,3.14,14.80,0
SCADA,30-01-2026,B,MCH-011,OP-0079,ACP-104,LOT-889688,55.00,51.00,23.20,1.80,41.00,3151.00,8.65,3.02,61.60,65.50,31.20,42.70,80.75,1.83,0.00,0
SCADA,21-09-2025,A,MCH-019,OP-0063,ACP-113,LOT-458742,60.00,55.00,23.00,17.50,11.00,3225.00,11.53,2.81,70.60,59.40,31.70,47.70,80.93,2.89,0.00,0
SCADA,18-01-2026,A,MCH-004,OP-0118,ACP-113,LOT-170310,96.00,95.00,7.70,15.30,0.00,3495.00,10.38,0.80,62.60,71.40,38.00,73.70,71.42,0.37,5.00,0
SCADA,05-08-2025,A,MCH-011  ,OP-0178,ACP-107,LOT-343877,61.00,53.00,46.80,7.10,69.00,2998.00,11.49,2.10,65.80,69.70,38.00,48.80,65.72,3.64,0.00,0
SCADA,24-09-2025,A,MCH-015,OP-0169,ACP-106,LOT-551202,88.00,86.00,9.40,1.80,0.00,3580.00,11.16,2.79,65.30,34.60,27.50,55.10,74.54,1.29,2.80,0
SCADA,27-11-2025,B,MCH-005,OP-0103,ACP-116,LOT-681000,84.00,77.00,44.70,2.20,66.00,3643.00,10.74,1.01,,43.40,36.20,76.50,62.44,1.56,4.20,0
SCADA,16-07-2025,C,MCH-009,OP-0054,ACP-108,LOT-808976,47.00,42.00,22.60,18.10,0.00,1877.00,7.82,1.29,52.40,39.70,25.50,81.90,33.12,4.15,43.80,1
SCADA,28-01-2026,A,MCH-014,OP-0072,ACP-118,LOT-628161,96.00,85.00,27.80,12.40,0.00,1660.00,8.61,1.98,58.60,31.00,25.20,74.80,70.64,7.49,36.80,1
SCADA,03-07-2025,C,MCH-022,OP-0044,ACP-120,LOT-793411,60.00,54.00,13.10,16.90,37.00,2957.00,9.83,3.97,71.90,56.70,31.00,62.60,84.11,7.40,32.00,1
SCADA,21-07-2025,C,MCH-006,OP-0040,ACP-119,LOT-712951,110.00,100.00,53.10,26.20,59.00,2301.00,9.60,2.36,73.50,30.10,25.20,44.80,91.44,2.87,8.80,0
SCADA,29-08-2025,B,MCH-014,OP-0037,ACP-105,LOT-141528,117.00,112.00,23.70,7.50,36.00,1755.00,9.26,2.67,68.90,55.30,25.90,55.50,89.48,1.33,9.90,0
SCADA,29-12-2025,A,MCH-007,OP-0104,ACP-112,LOT-215366,103.00,97.00,21.00,29.60,43.00,3635.00,9.74,2.39,53.20,69.10,35.70,45.10,64.40,3.18,1.80,0
SCADA,15-01-2026,A,MCH-012,OP-0148,ACP-108,LOT-448505,87.00,78.00,16.20,9.90,44.00,1415.00,12.74,3.21,66.60,49.40,29.50,41.60,43.73,7.96,55.40,1
SCADA,28-11-2025,A,MCH-011,OP-0086,ACP-114,LOT-491567,98.00,91.00,29.10,18.90,0.00,3282.00,9.72,2.74,54.30,69.60,31.60,36.20,58.53,3.18,0.90,0
SCADA,13-07-2025,C,MCH-021,OP-0021,ACP-113,LOT-114152,52.00,50.00,12.70,9.20,10.00,2597.00,9.53,2.37,87.00,63.70,26.10,55.10,70.90,0.00,7.30,0
SCADA,11-09-2025,B,MCH-011,OP-0081,ACP-117,LOT-958487,67.00,62.00,8.80,19.80,0.00,3149.00,9.80,5.48,71.40,47.10,25.20,58.40,62.35,6.30,41.20,1
SCADA,15-01-2026,C,MCH-022,OP-0145,ACP-112,LOT-763861,83.00,81.00,9.00,34.50,56.00,3233.00,10.33,1.88,62.20,62.70,29.50,41.60,71.41,0.93,2.10,0
SCADA,09-09-2025,A,MCH-021,OP-0176,ACP-119,LOT-832413,56.00,55.00,4.40,31.30,0.00,2308.00,10.32,2.89,84.50,68.60,29.90,72.70,101.23,1.56,0.00,0
SCADA,12-01-2026,C,MCH-011,OP-0086,ACP-111,LOT-231483,61.00,54.00,41.40,23.20,29.00,2846.00,9.93,2.53,83.10,91.20,26.00,38.60,83.61,3.28,27.20,1
SCADA,14-08-2025,C,MCH-015,OP-0127,ACP-109,LOT-874611,60.00,55.00,17.60,18.70,30.00,3602.00,9.08,3.67,78.70,54.80,30.00,76.80,98.54,4.70,0.00,0
SCADA,16-11-2025,C,MCH-007,OP-0017,ACP-104,LOT-874216,77.00,70.00,39.30,1.00,0.00,4032.00,8.99,4.23,78.30,56.40,35.70,78.80,79.65,2.89,0.00,0
SCADA,15-10-2025,A,MCH-005,OP-0143,ACP-114,LOT-819941,116.00,109.00,23.50,5.60,17.00,3588.00,9.67,3.45,63.50,74.10,32.10,71.40,58.56,3.90,14.10,0
SCADA,12-10-2025,A,MCH-017,OP-0013,ACP-110,LOT-601954,98.00,94.00,13.90,0.10,49.00,3650.00,9.30,2.86,76.10,52.30,38.20,41.40,60.41,2.17,10.10,0
SCADA,07-12-2025,A,MCH-022,OP-0059,ACP-105,LOT-267246,90.00,87.00,13.80,0.90,48.00,2831.00,8.62,2.51,62.40,63.90,37.40,54.80,84.36,1.11,5.50,0
SCADA,15-07-2025,B,MCH-005,OP-0056,ACP-104,LOT-834689,98.00,94.00,20.90,13.40,11.00,3345.00,8.34,3.06,77.00,53.90,29.20,65.30,63.59,1.65,0.00,0
SCADA,04-11-2025,C,MCH-005,OP-0090,ACP-116,LOT-835547,91.00,88.00,4.90,6.40,74.00,3674.00,10.52,1.39,71.00,59.80,25.00,44.40,78.11,2.24,2.40,0
SCADA,23-11-2025,B,MCH-022,OP-0049,ACP-120,LOT-138128,90.00,88.00,14.40,22.90,0.00,3302.00,8.44,3.95,79.70,33.40,34.10,73.50,108.26,0.32,17.10,0
SCADA,03-07-2025,C,MCH-007,OP-0155,ACP-119,LOT-210481,126.00,118.00,46.80,13.50,39.00,3695.00,10.09,5.07,72.10,64.30,31.00,62.60,95.27,1.39,3.10,0
SCADA,13-11-2025,C,MCH-016,OP-0106,ACP-112,LOT-750557,119.00,118.00,1.50,12.10,44.00,1280.00,11.80,7.48,71.40,46.90,24.90,84.30,68.69,0.45,0.00,0
SCADA,08-12-2025,C,MCH-013,OP-0113,ACP-106,LOT-309133,45.00,37.00,54.80,21.40,0.00,3336.00,7.74,3.90,60.30,72.90,28.10,82.30,65.47,1.66,25.60,1
SCADA,03-10-2025,B,MCH-020,OP-0149,ACP-101,LOT-956993,73.00,69.00,15.70,7.60,31.00,3129.00,9.73,0.96,54.10,38.90,27.00,80.90,80.85,2.56,9.80,0
SCADA,25-01-2026,B,MCH-021,OP-0048,ACP-113,LOT-522124,116.00,98.00,44.30,2.60,64.00,2532.00,9.06,4.87,58.30,67.20,37.60,52.30,75.95,10.73,29.20,1
SCADA,28-12-2025,A,MCH-012,OP-0097,ACP-104,LOT-928169,128.00,122.00,14.80,20.00,23.00,1545.00,9.57,3.04,43.00,61.70,31.20,67.00,85.19,3.59,7.80,0
