source_system,prod_date,shift_code,machine_id,operator_id,product_code,batch_id,planned_units,good_units,downtime_min,changeover_min,overtime_min,speed_rpm,pressure_bar,vibration_mm_s,oil_temp_c,torque_nm,ambient_temp_c,ambient_humidity_pct,actual_cycle_time_sec,scrap_pct,rework_min,defect_flag
QMS,06-12-2025,B,MCH-005,OP-0023,ACP-103,LOT-405690,95,90,32.8,7,4,3953,10.03,2.46,69.1,24.3,35.2,36.5,36.66,1.47,4.5,0
QMS,01-11-2025,A,MCH-005,OP-0164,ACP-103,LOT-452665,94,90,5.1,7.8,19,3668,9.9,4.14,71.4,45.1,31.3,71.8,40.59,3.12,18.7,0
QMS,17-08-2025,C,MCH-006,OP-0136,ACP-111,LOT-689385,59,58,2,15.3,4,2230,10.18,3.51,67.2,33.8,38.5,63.6,91.97,1.03,0,0
QMS,15-11-2025,A,MCH-022,OP-0123,ACP-102,LOT-613509,46,44,5.4,6.8,42,2930,10.2,3.89,68.1,54.7,33.7,55.6,75.89,3.53,4,0
QMS,21-07-2025,C,MCH-003,OP-0161,ACP-110,LOT-544342,94,92,14.5,9.1,44,2469,10.85,4.62,60,52.8,25.2,44.8,46.12,0.73,7,0
QMS,29-09-2025,C,MCH-007,OP-0079,ACP-117,LOT-753424,76,72,10.6,16.8,57,3819,7.49,2.97,59.9,41,32.5,43.1,69.68,3.16,10.3,0
QMS,17-09-2025,B,MCH-008,OP-0014,ACP-118,LOT-219327,53,49,21.8,19,18,2137,10.42,5.29,56.9,64.2,26.4,80.4,76.31,2.97,8.5,0
QMS,18-08-2025,B,MCH-006,OP-0118,ACP-105,LOT-335114,86,82,1.3,16,21,2037,10.06,4.98,55.3,28,28.7,84.7,93.23,4.67,27.3,1
QMS,26-07-2025,A,MCH-015,OP-0044,ACP-101,LOT-823907,115,112,4.4,14.5,0,3406,9.6,2.98,79.1,71.4,30.5,69.1,82.13,1.77,6.6,0
QMS,08-10-2025,B,MCH-007,OP-0086,ACP-107,LOT-242135,118,115,6.1,15.3,0,3923,10.88,,66.7,63.9,29.2,78.4,64.69,2.3,7.1,0
QMS,06-07-2025,B,MCH-018,OP-0134,ACP-120,LOT-586891,84,77,36.8,34.4,9,3459,10.71,3.44,71.5,53.1,34,46.3,89.38,3.33,8.8,0
QMS,09-12-2025,B,MCH-006,OP-0051,ACP-108,LOT-234878,128,124,22.8,15.9,14,2399,9.2,1.23,71.7,45.4,25.7,37.5,39.7,0.85,6.1,0
QMS,23-12-2025,c,MCH-007,OP-0028,ACP-117,LOT-970272,116,106,28.9,9.8,16,3868,9.9,4.99,69.3,48.6,28.6,66.8,71.13,5.38,35.9,1
QMS,01-12-2025,B,MCH-017,OP-0013,ACP-106,LOT-674613,57,55,10.3,10.3,58,3557,10.48,1.94,74.6,55.5,27.2,63.2,70.94,1.59,2.6,0
QMS,20-01-2026,B,MCH-011,OP-0059,ACP-116,LOT-384089,114,110,10.7,26,0,3143,9.66,4.16,80.1,43.9,33.6,79.1,94.8,2.33,9.4,0
QMS,22-12-2025,A,MCH-006,OP-0128,ACP-101,LOT-118989,81,77,18.3,4.8,0,2170,8.86,3.03,69.2,50,28.1,70.5,74.68,1.74,12.4,0
QMS,17-10-2025,A,MCH-013,OP-0007,ACP-115,LOT-589832,69,65,12.4,11.7,0,3687,9.97,1.67,62,55.6,28.8,78.8,48.26,3.36,0,0
QMS,11-11-2025,C,MCH-011,OP-0169,ACP-114,LOT-168524,98,95,18.2,18.1,8,3108,11.42,4.4,78.9,58.7,37.5,66.9,55.01,0.24,14.2,0
QMS,31-12-2025,A,MCH-012  ,OP-0068,ACP-107,LOT-655390,126,122,11.5,20.6,77,1757,9.58,3.9,55.1,67.9,36.2,75.6,59.66,1.87,6.8,0
QMS,16-08-2025,A,MCH-001,OP-0044,ACP-116,LOT-840494,93,89,12.4,5.3,65,3067,10.41,2.24,74,69.4,24.9,35.2,79.58,2.25,5.7,0
QMS,28-09-2025,C,MCH-021,OP-0174,ACP-102,LOT-824975,63,62,6.2,15.1,59,2510,12.46,1.62,69.4,50.8,26.9,36.8,69.91,0.93,13.4,0
QMS,25-07-2025,B,MCH-009,OP-0036,ACP-119,LOT-768316,123,120,8.5,0.3,3,1932,7.41,3.24,73.8,32.9,30.4,76.7,93.38,1.33,60.1,1
QMS,22-01-2026,C,MCH-014,OP-0077,ACP-120,LOT-981704,92,86,0.7,40.6,0,1843,10.76,3.39,58.3,51.5,39,61.1,89.67,6.83,0,1
QMS,22-10-2025,A,MCH-013,OP-0175,ACP-110,LOT-922680,48,41,47.8,9.2,38,3585,8.93,3.96,74.2,67.6,34.8,49.4,64.59,1.64,15,0
QMS,16-12-2025,B,MCH-021,OP-0074,ACP-116,LOT-526210,112,106,41.1,8.3,82,2518,9.1,0.42,65.3,50.5,35.4,61.6,86.3,0.96,7.4,0
QMS,02-09-2025,A,MCH-021,OP-0097,ACP-114,LOT-151202,86,82,13.5,33,16,2532,9.5,4.71,63.1,71,37.5,69.5,57.88,2.38,0,0
QMS,28-12-2025,A,MCH-017,OP-0176,ACP-108,LOT-554585,79,75,26,8.2,0,3772,8.99,2.85,82,37,31.2,67,38.11,1.33,0.5,0
QMS,28-08-2025,A,MCH-022,OP-0009,ACP-104,LOT-459370,57,55,10.9,3.6,5,3241,10.48,3.81,77.2,56.9,38.2,44.8,74.6,1.24,12.3,0
QMS,12-08-2025,C,MCH-004,OP-0112,ACP-115,LOT-532367,92,86,16.7,25.9,9,3413,8.44,2.95,72.2,56.8,37.7,73.6,50.58,3.98,56.8,1
QMS,18-07-2025,A,MCH-010,OP-0103,ACP-109,LOT-139852,100,90,34.1,36.2,84,3083,10.7,4.07,70.6,72.5,30.1,62.9,62.64,5.33,0,1
QMS,22-11-2025,B,MCH-004,OP-0017,ACP-103,LOT-227313,46,44,4.2,12.2,19,3407,10.99,1.51,60.7,52.5,33.9,50.1,41.32,4,17.3,0
QMS,01-07-2025,A,MCH-022,OP-0011,ACP-115,LOT-557566,55,51,7.8,12.3,62,3387,8.04,1.54,61.3,57.1,24.4,55.4,38.44,5.5,25.1,1
QMS,31-01-2026,C,MCH-018,OP-0171,ACP-110,LOT-868150,120,116,19.4,0.3,46,3683,8.16,3.78,72.9,60.1,31.4,47.3,62.83,1,11.7,0
QMS,11-09-2025,A,MCH-014,OP-0178,ACP-118,LOT-290166,90,86,5,27,43,1610,9.21,4.65,57.6,39,25.2,58.4,58.38,4.02,4.1,0
QMS,12-01-2026,A,MCH-020,OP-0121,ACP-113,LOT-161389,67,61,25.1,8.6,64,3049,10.99,3.6,78,44.8,26,38.6,66.13,3.89,42.1,1
QMS,09-01-2026,A,MCH-001,OP-0005,ACP-112,LOT-991216,66,58,43.4,4.6,67,3532,9,1.93,79.2,55.9,35.3,45.6,65.23,4.48,0,0
QMS,21-01-2026,C,MCH-017,OP-0123,ACP-118,LOT-812635,108,103,34,23.5,13,3564,10.01,4.61,77.6,54,37,66.9,62.19,0.87,0,0
QMS,12-01-2026,B,MCH-010,OP-0121,ACP-103,LOT-541973,59,54,34.7,2.7,0,3134,8.18,3.19,73.6,48.4,26,38.6,40.9,1.37,5,0
QMS,28-01-2026,C,MCH-006,OP-0131,ACP-101,LOT-816059,61,57,0.8,17.9,14,2414,8.9,2.7,60.1,56.7,25.2,74.8,88.76,6.91,40.3,1
QMS,22-08-2025,A,MCH-018,OP-0067,ACP-105,LOT-695249,129,120,17.3,9,8,3738,8.64,3.64,59.8,53.8,25.4,75.5,98.96,5.11,65.6,1
QMS,25-09-2025,A,MCH-011,OP-0053,ACP-102,LOT-939433,51,42,40.7,19.3,70,2937,8.93,3.08,79.8,63.4,24.7,46.2,74.44,7.18,0,0
QMS,23-07-2025,B,MCH-015,OP-0161,ACP-101,LOT-329793,95,90,5.5,11.7,38,3255,9.69,1.95,71.5,45.5,37.1,82.5,88.13,4.89,28.4,1
QMS,10-08-2025,C,MCH-006,OP-0178,ACP-112,LOT-486339,101,92,10.2,20.9,0,2304,9.99,3.57,74.7,55.6,26.3,47.7,62.58,7.79,10.7,1
QMS,29-12-2025,B,MCH-001,OP-0026,ACP-107,LOT-690242,73,70,18.4,0.9,0,3243,10.15,2,79.4,47.3,35.7,45.1,61.43,1.28,9.4,0
QMS,24-08-2025,A,MCH-006,OP-0143,ACP-116,LOT-547570,110,106,14.1,10.8,4,2399,8.45,4.04,86.5,45.7,34.6,54.8,72.51,1.97,0,0
QMS,24-10-2025,C,MCH-004,OP-0092,ACP-101,LOT-750205,68,61,44.6,2.1,51,3355,11.34,3.04,60.8,67.3,38.1,46.9,79.19,2.34,15,0
QMS,25-10-2025,C,MCH-019,OP-0028,ACP-105,LOT-990557,83,75,41.8,1,4,3819,9.49,3.07,79.5,63.4,26.8,60.1,89.28,3.39,9.4,0
QMS,16-11-2025,C,MCH-003  ,OP-0176,ACP-103,LOT-602872,125,120,19,17,60,2311,11.11,4.12,53.3,53.2,35.7,78.8,46.12,1.77,9.7,0
QMS,11-12-2025,A,MCH-022,OP-0092,ACP-109,LOT-473984,60,56,13,21.3,0,3229,10.66,1.79,65.3,45.4,26.3,47.9,86.09,3.67,6.4,0
QMS,31-12-2025,B,MCH-011,OP-0036,ACP-109,LOT-227795,57,55,11.3,12.7,0,3079,10.49,2.84,57.4,67.7,36.2,75.6,91.63,1.17,12.3,0
QMS,17-09-2025,A,MCH-008,OP-0010,ACP-108,LOT-286720,69,65,4.8,23.4,28,1956,11.33,4.15,72.7,73.8,26.4,80.4,40.86,4.63,39.8,1
QMS,20-11-2025,A,MCH-001,OP-0005,ACP-110,LOT-131820,65,60,5.3,26.7,0,3402,8.98,2.75,84.1,34.7,33.5,84,58.48,6.18,17.3,1
QMS,15-08-2025,B,MCH-004,OP-0002,ACP-115,LOT-274444,45,43,9.9,33,13,3578,10.41,1.39,61.6,44.6,30.7,45.7,42.43,2.74,0,0
QMS,24-12-2025,A,MCH-013,OP-0029,ACP-102,LOT-622115,104,96,13.3,8.1,29,3982,7.02,3.3,52.7,45.4,25.9,72.2,64.46,6.15,42.8,1
QMS,04-07-2025,A,MCH-003,OP-0122,ACP-110,LOT-188746,92,87,5.8,25.9,59,2499,10.12,3.94,,49.2,34.4,76.8,60.21,4.43,1.3,0
QMS,20-07-2025,B,MCH-003,OP-0094,ACP-117,LOT-804621,122,108,28.8,14,49,2464,10.35,3.7,57.2,47.2,38.6,43.5,69.39,8.19,22.8,1
QMS,08-09-2025,B,MCH-007,OP-0056,ACP-103,LOT-348335,122,114,39.5,9.2,0,4060,8.93,3.7,45.5,50.2,29.4,71.5,35.31,2.28,10.4,0
QMS,20-07-2025,B,MCH-019,OP-0043,ACP-120,LOT-498126,60,56,28.1,30.4,0,3592,9.94,2.61,72.7,59.8,38.6,43.5,89.92,1.5,16.9,0
QMS,18-08-2025,A,MCH-014,OP-0065,ACP-119,LOT-742680,51,47,27.6,11.1,0,1875,7.87,2.14,71.2,48.3,28.7,84.7,82.07,1.78,11.1,0
QMS,10-09-2025,C,MCH-017,OP-0035,ACP-114,LOT-388997,61,53,36.6,12.1,1,3368,8.59,3.76,62.7,46.8,25.3,39.9,60.42,6.03,62.5,1
QMS,18-01-2026,C,MCH-008,OP-0139,ACP-116,LOT-395190,127,116,18.8,5.1,69,1874,9.78,3.13,72.3,50.5,38,73.7,84.65,6.72,42.7,1
QMS,24-09-2025,A,MCH-017,OP-0060,ACP-119,LOT-562508,102,85,66.4,6.6,125,3828,8.4,2.69,73.9,54.8,27.5,55.1,102.33,8.81,6.3,1
QMS,12-01-2026,B ,MCH-021,OP-0073,ACP-104,LOT-702779,125,112,32.8,13.1,31,2628,11.97,2.58,82.2,53.1,26,38.6,73.31,7.13,57.4,1
QMS,03-12-2025,C,MCH-007,OP-0145,ACP-111,LOT-613614,97,92,7,31.9,17,3711,10.41,3.24,70.8,55.7,26,37.8,87.01,4.25,0,0
QMS,31-08-2025,C,MCH-003,OP-0129,ACP-102,LOT-208846,71,70,6.7,22.9,11,2319,9.71,3.41,58.7,51.4,32.2,78.1,67.87,0.76,16.1,0
QMS,21-10-2025,A,MCH-002,OP-0011,ACP-101,LOT-579142,110,104,0.4,21.7,0,3545,10.06,2.37,74.7,45,27.4,72.5,75.05,5.42,27.4,1
QMS,15-09-2025,C,MCH-010,OP-0130,ACP-113,LOT-477366,45,41,18.5,2.5,0,3489,,3.11,59,55.7,33.2,49.5,81.68,3.13,42.4,1
QMS,09-11-2025,A,MCH-021,OP-0153,ACP-101,LOT-773311,123,113,12.1,17.9,67,2401,8.53,1.29,71.1,33.3,38.7,84.2,82.78,6.8,28,1
QMS,28-08-2025,B,MCH-015,OP-0129,ACP-119,LOT-270927,128,124,13.3,23.3,38,3877,10.36,3.81,82.9,58.7,38.2,44.8,99.57,1.81,0,0
QMS,19-01-2026,C,MCH-003,OP-0141,ACP-109,LOT-351788,80,70,39.7,16,11,2381,10.24,3.43,70.2,62.7,31.5,66.5,82.36,6.35,61.2,1
QMS,12-09-2025,C,MCH-009,OP-0074,ACP-101,LOT-736556,61,53,45.8,5.8,38,1879,,3.31,,38.9,35.7,45,75.89,3.98,9.8,0
QMS,31-01-2026,A,MCH-016,OP-0138,ACP-119,LOT-624381,89,85,15.9,30.5,35,1199,10.34,2.74,54.5,63.1,31.4,47.3,99.14,1.9,0,0
QMS,23-09-2025,A,MCH-016,OP-0086,ACP-114,LOT-770642,117,104,72.7,15.9,59,1207,9.53,4.9,80.2,69.5,38.7,82.2,65.73,2.97,34,1
QMS,19-07-2025,C,MCH-006,OP-0177,ACP-117,LOT-158300,46,40,17.6,1.8,34,2136,10.38,2.49,43.9,41.5,36.1,49.8,66.49,7.23,23.5,1
QMS,18-08-2025,C,MCH-010,OP-0076,ACP-115,LOT-716800,122,111,14.9,28.9,17,3587,11.14,1.3,83.7,55.1,28.7,84.7,42.05,7.49,22.6,1
QMS,09-09-2025,C,MCH-012,OP-0157,ACP-115,LOT-144817,49,47,5.7,10.1,25,1646,9.78,2.57,86.8,47.3,29.9,72.7,46.88,2.68,9.6,0
QMS,11-07-2025,C,MCH-017,OP-0053,ACP-103,LOT-155190,51,49,13.8,19.1,0,3668,11.86,1.62,65.4,49.9,31.8,79.5,41.26,0.87,6.5,0
QMS,13-08-2025,A,MCH-013,OP-0173,ACP-116,LOT-150444,113,99,60.1,6.2,0,3644,9.34,0.48,63.9,45.6,32.5,53.9,93.12,5.9,10.9,1
QMS,15-12-2025,A,MCH-007,OP-0003,ACP-112,LOT-836728,121,114,23.2,3.3,51,3868,8.65,5.29,66.8,37.1,37.2,45.8,64.01,3.3,8,0
QMS,16-12-2025,C,MCH-017,OP-0003,ACP-109,LOT-814896,103,91,42.3,20.5,89,3603,10.05,2.35,78.6,69,35.4,61.6,87.04,6.06,3.6,0
QMS,13-08-2025,B,MCH-020,OP-0018,ACP-101,LOT-710839,129,126,18.8,1.2,0,3187,8.67,4.43,53.9,51.3,32.5,53.9,73.95,0.66,1.3,0
QMS,31-01-2026,C,MCH-001,OP-0171,ACP-116,LOT-193889,85,77,51.4,29.9,0,3279,10.28,3.53,66.1,53.3,31.4,47.3,86.97,2.36,0,0
QMS,31-12-2025,A,MCH-004,OP-0011,ACP-105,LOT-882275,92,86,36.1,11.2,0,3425,8.54,4.5,71.1,60.4,36.2,75.6,76.24,1.21,8.7,0
QMS,16-12-2025,B,MCH-016,OP-0153,ACP-106,LOT-237580,75,72,1.5,12.2,3,1258,10.59,2.02,82.4,58.3,35.4,61.6,71.69,3.95,1,0
QMS,18-01-2026,C,MCH-006,OP-0054,ACP-102,LOT-904732,71,64,31,11.9,0,2482,9.55,5.61,59.2,46.1,38,73.7,63.3,4.19,21.6,1
QMS,07-09-2025,C,MCH-015,OP-0070,ACP-107,LOT-382193,72,66,42.3,17,53,3399,11.76,1.84,73.4,46.4,29.8,47.3,66.73,1.43,6.5,0
QMS,30-10-2025,C,MCH-006,OP-0098,ACP-108,LOT-735330,79,73,27.9,3.2,63,2288,11.54,3.31,70.5,48.9,30.6,80.7,38.64,2.72,7,0
QMS,09-01-2026,B,MCH-021,OP-0109,ACP-101,LOT-125573,114,112,3.2,11.4,82,2528,11,2.57,,64.8,35.3,45.6,85.54,1.58,13.6,0
QMS,26-10-2025,A,MCH-002,OP-0116,ACP-113,LOT-734759,129,121,18.4,32.7,70,3787,8.71,4.47,76.5,47.1,25.6,60.3,66.96,4.09,5.8,0
QMS,18-08-2025,C,MCH-022,OP-0002,ACP-113,LOT-557882,78,66,38.2,19.9,43,3228,8.89,3.73,62.3,45.1,28.7,84.7,60.3,9.18,41.2,1
QMS,13-08-2025,A,MCH-008,OP-0041,ACP-102,LOT-669449,100,92,31.9,7.4,0,1990,9.94,0.74,95.7,45.1,32.5,53.9,72.09,3.55,30.3,1
QMS,27-07-2025,C,MCH-002,OP-0142,ACP-103,LOT-831440,90,85,14.8,2.7,32,3477,10.45,2.79,81.7,52.5,24.5,44.6,43.08,3.32,10.4,0
QMS,02-10-2025,A,MCH-018,OP-0056,ACP-117,LOT-727814,118,112,15.9,3.6,0,3658,9.8,4.71,58.2,56,33.4,45.5,76.14,3.8,11.3,0
QMS,13-01-2026,C,MCH-016,OP-0106,ACP-108,LOT-702733,86,78,23.3,19.4,0,1194,9.59,2.19,61.6,84.2,30.6,84.5,38.34,6.09,22.9,1
QMS,06-10-2025,A,MCH-016,OP-0171,ACP-102,LOT-349519,105,99,25.1,2.5,21,1179,10.42,2.69,74.8,38.2,37,46.4,78.33,3.19,25.7,0
QMS,06-08-2025,A,MCH-003,OP-0076,ACP-106,LOT-545399,68,54,70.9,21,4,2446,11.39,3.06,63.7,38.7,36.6,83.2,69.95,7.12,47.1,1
QMS,21-12-2025,A,MCH-022,OP-0084,ACP-115,LOT-723574,76,73,13.1,12.8,0,3517,11.84,2.59,66.8,70.7,26.2,82.9,50.47,1.2,3.7,0
QMS,11-12-2025,A,MCH-022,OP-0024,ACP-111,LOT-796903,79,75,20.8,13.9,4,3297,11.73,,83.6,25.6,26.3,47.9,93.2,1.21,5.7,0
QMS,15-09-2025,C,MCH-010,OP-0080,ACP-112,LOT-887231,98,92,31.7,9.4,89,3429,7.86,2.32,78.4,63.7,33.2,49.5,52.15,1.88,12,0
QMS,15-09-2025,B,MCH-016,OP-0069,ACP-116,LOT-822267,75,69,38.9,5.7,58,1140,6.51,3.17,64.9,43.3,33.2,49.5,75.16,2.18,10.8,0
QMS,09-09-2025,A,MCH-012,OP-0124,ACP-106,LOT-356547,51,48,21,4.8,87,1599,10.52,4.05,66,50.3,29.9,72.7,62.06,1.5,20,0
QMS,15-10-2025,A,MCH-005,OP-0054,ACP-117,LOT-770809,125,111,25.5,16.8,27,3633,10.97,3.46,49.6,50.2,32.1,71.4,64.49,8.87,20.7,1
QMS,28-01-2026,A,MCH-004,OP-0137,ACP-109,LOT-476926,108,103,17.5,2.6,0,4027,10.9,4.13,72.1,69.7,25.2,74.8,79.75,2.51,6.2,0
QMS,24-11-2025,C,MCH-019,OP-0154,ACP-118,LOT-522338,90,87,12.3,6.7,0,3475,10.87,2.65,48.8,47.8,38.4,51.8,68.89,1.44,15.3,0
QMS,26-10-2025,B,MCH-006,OP-0059,ACP-112,LOT-468199,71,59,81.9,3.7,0,2215,10.98,2.53,58.7,61.7,25.6,60.3,61.08,3.1,5.7,0
QMS,23-11-2025,C,MCH-003,OP-0025,ACP-118,LOT-603035,92,88,21.1,27.6,102,2502,9.82,3.29,57.2,46.5,34.1,73.5,68.27,1.41,0,0
QMS,05-12-2025,A,MCH-021,OP-0079,ACP-115,LOT-693100,73,61,53.3,7.9,29,2636,10.24,2.97,77.3,42.6,33.4,78.3,54.87,6.82,59.8,1
QMS,07-12-2025,C,MCH-021,OP-0022,ACP-102,LOT-160917,110,106,12.2,18.2,32,2767,10.57,3.19,71.1,44.4,37.4,54.8,77.61,2.69,6.1,0
QMS,16-11-2025,A,MCH-022,OP-0050,ACP-103,LOT-687490,116,110,4.2,33.3,22,3188,10.63,3.16,73.5,46.5,35.7,78.8,39,4.71,0,1
QMS,08-09-2025,A,MCH-005,OP-0162,ACP-104,LOT-416766,64,61,12.3,8.6,37,3903,,,55.5,36.2,29.4,71.5,90.47,1.92,21.3,0
QMS,11-11-2025,B,MCH-016,OP-0115,ACP-102,LOT-707662,74,69,11.1,17.2,0,1209,8.68,3.31,79.7,48.5,37.5,66.9,87.88,4.9,38.8,1
QMS,20-09-2025,A,MCH-022,OP-0108,ACP-120,LOT-950368,124,115,26,3.1,9,3339,8.12,3.79,68.4,67.9,27.3,48.7,96.59,4.38,45,1
QMS,23-10-2025,C,MCH-007,OP-0172,ACP-107,LOT-202421,67,60,47.5,20.4,0,3955,9.38,2.69,56.6,60.9,26.5,40.9,61.05,1.95,0,0
QMS,23-11-2025,C,MCH-011,OP-0124,ACP-114,LOT-336487,75,72,14.2,0.5,35,3042,8.45,3.95,64.3,51.5,34.1,73.5,52.51,1.96,17.5,0
QMS,15-08-2025,B,MCH-020,OP-0037,ACP-101,LOT-925030,53,50,21.8,21.9,40,2906,9.78,2.68,83.9,56.7,30.7,45.7,83.54,0.24,0,0
QMS,26-01-2026,C,MCH-015,OP-0164,ACP-113,LOT-680503,68,65,2.8,6.3,0,3587,10.72,5.8,61.4,47.7,35.9,58.4,67.06,3.77,19.9,0
QMS,26-08-2025,B,MCH-015,OP-0177,ACP-116,LOT-241772,54,49,12.9,0.5,0,3459,10.17,4.56,71.2,53,38.6,53.6,78.48,6.36,33.2,1
QMS,21-11-2025,B,MCH-017,OP-0138,ACP-103,LOT-874293,100,98,5.3,11.3,10,3319,9.75,5.26,68.6,56.4,29.2,79.2,39.78,1.78,0,0
QMS,07-01-2026,A,MCH-006,OP-0131,ACP-102,LOT-364505,118,109,44,4.6,54,2341,10.42,3.08,61.9,35.9,29.9,51.6,78.21,3.35,46.6,1
QMS,02-12-2025,B,MCH-010,OP-0022,ACP-106,LOT-688750,60,53,38.6,11.8,0,3034,8.75,2.04,73.1,57.7,35.2,59.8,71.45,3.95,0,0
QMS,12-11-2025,B,MCH-011,OP-0165,ACP-115,LOT-653787,91,87,15.8,1.1,0,3079,10.69,0.11,72.4,57.5,31.1,58.7,54.2,1.78,10.1,0
QMS,29-11-2025,A,MCH-022,OP-0002,ACP-103,LOT-683843,84,81,8.8,25.9,19,3263,10.07,1.86,66.9,44.1,35,46,35.76,1.74,0.7,0
QMS,07-12-2025,B,MCH-011,OP-0105,ACP-112,LOT-647215,123,115,20.1,9.6,24,3026,9.18,3.22,66.5,45.8,37.4,54.8,58.37,4.39,18.5,0
QMS,13-11-2025,B,MCH-012,OP-0034,ACP-112,LOT-684129,87,76,44.5,18.3,41,1512,10.72,4.83,59.2,63.7,24.9,84.3,56.63,5.68,36.2,1
QMS,19-01-2026,B,MCH-021,OP-0117,ACP-114,LOT-256125,126,116,59.9,2.4,73,2383,6.42,2.4,53.6,65.7,31.5,66.5,51.34,2.29,8,0
QMS,03-08-2025,A,MCH-021,OP-0103,ACP-103,LOT-663561,53,42,68.6,17.6,0,2591,9.84,2.59,75.7,47.3,37.5,75.7,40.87,4.7,22.4,1
QMS,19-08-2025,C,MCH-001,OP-0137,ACP-102,LOT-393513,66,61,26,13.4,0,3657,9.33,3.93,62,59.6,26.8,36.9,74.53,2.42,7.4,0
QMS,21-10-2025,A,MCH-001,OP-0019,ACP-105,LOT-610742,89,87,1.3,25.4,5,3575,9,0.67,72.2,70,27.4,72.5,83.83,2.17,17.7,0
QMS,30-01-2026,C,MCH-001,OP-0084,ACP-103,LOT-814253,118,112,24,12.9,0,3216,9.23,4.03,71,54.5,31.2,42.7,42.96,2.8,22.5,0
QMS,15-07-2025,C,MCH-012,OP-0011,ACP-119,LOT-223867,110,107,2.2,9.8,0,1557,10.39,4.51,69,36.9,29.2,65.3,83.63,2.79,17.9,0
QMS,01-09-2025,B,MCH-003,OP-0144,ACP-118,LOT-584925,83,73,45.3,9.3,17,2425,9.42,5.12,86.1,46.4,32.2,67.1,76.35,5.78,65.9,1
QMS,10-07-2025,A,MCH-014,OP-0070,ACP-109,LOT-704960,97,83,49.3,10.1,0,1652,11.19,3.35,56.1,34.4,38.2,37.5,80.74,8.54,59.9,1
QMS,20-08-2025,B,MCH-019,OP-0121,ACP-117,LOT-930578,103,95,14.2,16.8,60,3371,8.33,3.14,65.7,67.1,28.3,45.4,74.67,5.88,16.6,1
QMS,18-10-2025,A,MCH-016,OP-0053,ACP-110,LOT-117751,117,111,34.4,16.7,0,1140,9.96,3.66,67.7,76.5,33.8,61.4,64.46,1.85,2.2,0
QMS,04-08-2025,C,MCH-004,OP-0128,ACP-111,LOT-524007,96,87,44.5,0.1,18,3830,8.68,4.18,72.9,56.8,24.7,46.8,81.58,3.24,0,0
QMS,25-01-2026,B,MCH-019,OP-0167,ACP-110,LOT-326381,99,91,7.9,26,0,3509,11.39,4.34,66.9,41.4,37.6,52.3,57.61,7.06,34.2,1
QMS,03-12-2025,B,MCH-005,OP-0103,ACP-101,LOT-424840,70,60,42.4,0.9,32,3929,10.44,3.2,61.2,62.8,26,37.8,76.48,7.03,22.1,1
QMS,06-09-2025,B,MCH-011,OP-0064,ACP-120,LOT-299362,95,90,22.6,9.8,31,3093,8.66,2.49,55.2,41.4,30.8,81.2,91.01,2.13,8.3,0
QMS,02-11-2025,C,MCH-007,OP-0055,ACP-102,LOT-728706,57,53,7.5,10.8,90,4099,10.53,2.1,,74.8,31.2,68.9,74.95,4.77,38.5,1
QMS,11-08-2025,B,MCH-015,OP-0018,ACP-117,LOT-261640,96,93,11.4,10.3,57,3294,11.16,3.59,57.1,42.3,32,73.8,68.84,1.54,0,0
QMS,21-01-2026,C,MCH-006,OP-0163,ACP-103,LOT-616920,79,72,26.5,12.9,0,2468,9.61,3.61,75,54,37,66.9,38.71,4.67,40.5,1
QMS,04-12-2025,A,MCH-016,OP-0141,ACP-104,LOT-490333,107,98,33.2,2.8,40,1193,9.78,2.3,55.5,62.8,27,52.4,78.75,4.57,42.1,1
QMS,16-08-2025,B,MCH-020,OP-0172,ACP-109,LOT-609038,61,50,66.5,13.1,15,3114,10.2,3.02,69.9,54,24.9,35.2,93.6,4.03,0,0
QMS,20-01-2026,A,MCH-005,OP-0123,ACP-108,LOT-973624,45,43,0.2,8.6,41,3843,9.79,5.96,81.8,30.7,33.6,79.1,33.75,3.95,0.5,0
QMS,11-09-2025,C,MCH-022,OP-0015,ACP-117,LOT-390955,54,46,44.3,26.6,0,3241,11.14,4.81,79,57.7,25.2,58.4,65.93,4.86,13.1,0
QMS,15-11-2025,B,MCH-011,OP-0091,ACP-117,LOT-934881,107,100,48,9.5,51,3127,10.08,5.54,70.5,42.3,33.7,55.6,73.75,1.15,0,0
QMS,11-08-2025,B,MCH-008,OP-0054,ACP-101,LOT-485218,77,74,9.9,27.5,20,1931,10.31,4.08,66.6,54.9,32,73.8,73.53,1.97,5.5,0
QMS,21-01-2026,C,MCH-008,OP-0140,ACP-110,LOT-137889,75,70,40.4,15.2,2,2222,10.49,4.96,75.7,37.2,37,66.9,58.97,0,0,0
QMS,14-09-2025,C,MCH-013,OP-0017,ACP-114,LOT-102079,49,46,12,8.5,0,3479,10.16,2.31,83.3,54.7,38,58.2,54.78,3.6,0,0
QMS,31-01-2026,A,MCH-017,OP-0167,ACP-116,LOT-638506,50,39,62.2,27,0,3328,9.9,4.48,59.2,59.6,31.4,47.3,83.81,6.17,81.3,1
QMS,21-09-2025,A,MCH-007,OP-0039,ACP-116,LOT-322163,59,57,14.4,29.6,0,3647,9.46,3.67,55.4,64.6,31.7,47.7,83.16,0.79,0,0
QMS,29-01-2026,B,MCH-014,OP-0007,ACP-103,LOT-718987,56,53,1.3,7.8,7,1653,10.18,4.42,58.5,62.2,24.2,48,34.94,5.12,10,0
